Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,26,33,25,31,24,23,34
09:11,43,36,35,40,42,38,32,41
09:22,22,53,47,44,39,20,29,37
09:33,21,48,50,51,46,49,52,19
09:44,29,31,32,28,27,33,45,34
09:55,30,3,7,6,1,35,4,5
10:06,2,8,27,9,41,36,,
10:17,38,43,16,42,39,40,30,37
10:28,10,17,11,14,13,12,18,44
10:39,,,53,19,,,15,47
10:50,48,46,52,51,20,45,49,50
11:01,21,6,22,1,24,4,26,3
11:12,18,5,2,7,8,10,25,11
11:23,17,23,13,14,15,9,16,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,23,46,50,44,45
14:07,13,2,53,38,9,34,51,48
14:15,17,6,42,39,7,40,5,37
14:22,12,1,18,52,15,14,21,28
14:30,11,43,41,25,16,20,3,24
14:37,29,36,8,35,31,4,10,19
14:45,22,23,32,33,26,30,20,27
14:52,34,13,9,44,7,29,19,
15:00,37,21,45,28,50,6,14,38
15:07,48,47,1,5,49,41,2,39
15:15,53,18,40,3,25,46,16,43
15:22,31,12,24,35,51,32,8,17
15:30,30,11,36,27,22,52,42,15
15:37,19,29,26,21,23,20,10,4
15:45,44,14,33,28,41,13,30,27
15:52,9,7,39,34,37,43,3,38
16:00,24,6,31,1,50,32,35,2
16:07,16,5,15,25,22,45,18,11
16:15,8,36,48,40,47,49,12,26
16:22,4,52,42,53,17,51,10,46

