Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,35,34,23,32,20,24,30
09:11,27,41,38,42,44,29,36,40
09:22,33,37,43,21,47,39,49,26
09:33,48,19,50,51,46,45,22,52
09:44,33,32,31,34,30,27,53,35
09:55,28,6,4,9,7,29,2,5
10:06,1,31,,,36,41,8,3
10:17,28,37,43,44,42,14,38,40
10:28,39,10,12,11,13,18,15,17
10:39,16,47,,,22,49,,
10:50,48,46,51,52,53,21,45,50
11:01,19,4,26,7,20,2,24,6
11:12,23,13,8,17,3,9,10,5
11:23,15,25,16,1,18,11,14,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,39,50,46,25,45,47,34
14:07,3,11,49,38,1,35,51,48
14:15,15,4,42,43,44,9,37,5
14:22,30,19,16,18,52,10,7,12
14:30,13,40,23,41,21,14,20,6
14:37,22,17,2,32,29,8,36,33
14:45,26,25,27,34,24,28,21,31
14:52,35,11,1,39,9,33,22,
15:00,38,18,4,50,30,53,19,37
15:07,43,3,41,45,7,5,47,48
15:15,14,40,46,23,6,44,10,49
15:22,32,12,20,29,27,51,15,8
15:30,28,13,26,52,31,36,42,16
15:37,33,22,19,24,25,21,17,2
15:45,39,18,30,34,41,11,28,31
15:52,1,9,43,35,37,40,6,38
16:00,20,4,32,7,50,27,29,3
16:07,14,5,23,16,53,26,13,10
16:15,8,36,47,45,48,44,12,24
16:22,46,17,51,15,49,42,52,2

