Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,28,23,33,21,31,20,24,34
09:11,39,37,29,44,38,42,40,32
09:22,26,53,47,41,36,19,35,43
09:33,22,48,50,51,46,49,52,25
09:44,35,31,32,28,27,33,45,34
09:55,30,4,7,6,1,29,3,5
10:06,2,8,27,9,40,39,,
10:17,42,37,15,38,36,44,30,43
10:28,16,41,13,10,14,18,12,17
10:39,,,53,25,,,11,47
10:50,48,46,52,51,19,45,49,50
11:01,22,6,26,1,20,3,23,4
11:12,21,10,7,2,8,17,16,5
11:23,12,24,14,13,11,9,15,18

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,47,33,49,24,46,50,41,45
14:07,14,2,53,42,9,34,51,48
14:15,6,12,38,36,7,44,43,5
14:22,18,1,16,52,11,13,22,28
14:30,4,20,15,19,40,21,10,37
14:37,35,39,8,29,31,3,17,25
14:45,26,24,32,33,23,30,19,27
14:52,34,14,9,41,7,35,25,
15:00,42,13,6,50,28,45,22,43
15:07,48,47,1,5,49,40,2,36
15:15,53,16,44,4,21,46,15,37
15:22,31,18,20,29,51,32,8,12
15:30,11,38,39,27,52,26,10,30
15:37,25,35,23,22,24,19,17,3
15:45,13,41,33,28,14,40,27,30
15:52,9,7,36,34,43,37,4,42
16:00,20,6,31,1,50,32,29,2
16:07,15,5,21,11,45,26,10,16
16:15,8,39,48,44,47,49,18,23
16:22,3,52,38,53,12,51,17,46

