Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,25,35,34,22,32,24,23,30
09:11,40,36,29,44,42,38,41,27
09:22,26,49,20,43,39,47,33,37
09:33,48,19,50,51,52,21,46,45
09:44,33,32,31,34,30,27,53,35
09:55,28,6,4,9,7,29,2,5
10:06,1,31,,,36,41,8,3
10:17,28,37,43,44,42,14,38,40
10:28,39,10,12,11,13,18,15,17
10:39,47,16,49,21,,,,
10:50,46,48,51,52,20,53,50,45
11:01,19,4,26,7,24,2,23,6
11:12,5,10,17,8,9,3,22,13
11:23,15,25,16,1,18,11,14,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,53,39,50,46,25,45,47,34
14:07,3,11,49,38,35,1,48,51
14:15,15,4,42,43,44,9,37,5
14:22,30,19,16,18,52,10,7,12
14:30,13,40,22,41,20,14,24,6
14:37,36,33,29,8,32,2,17,21
14:45,20,31,28,23,34,27,25,26
14:52,35,11,1,39,21,,9,33
15:00,37,19,53,30,50,4,18,38
15:07,43,3,41,45,7,5,47,48
15:15,49,10,44,6,40,14,46,22
15:22,32,12,24,29,27,51,15,8
15:30,28,13,26,52,31,36,42,16
15:37,33,21,19,23,25,20,17,2
15:45,31,28,11,41,30,34,18,39
15:52,1,9,43,35,37,40,6,38
16:00,24,4,7,32,27,50,29,3
16:07,14,5,22,16,53,26,13,10
16:15,8,36,48,44,45,47,12,23
16:22,46,17,42,49,15,51,52,2

