Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,34,22,33,24,20,28,32,21
09:11,44,42,29,41,36,43,38,27
09:22,19,49,25,40,39,47,37,35
09:33,23,48,53,52,51,50,46,26
09:44,28,35,31,33,27,32,45,34
09:55,2,30,6,3,8,29,1,5
10:06,31,9,42,38,,,4,7
10:17,30,37,41,40,36,15,44,43
10:28,39,11,10,12,16,13,17,14
10:39,,,,,26,49,18,47
10:50,48,52,51,46,25,45,50,53
11:01,23,6,19,8,20,1,21,2
11:12,17,24,3,7,4,13,5,11
11:23,22,16,18,9,10,14,12,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,33,47,53,22,50,52,39,45
14:07,10,7,49,43,9,34,51,48
14:15,16,6,36,40,41,3,37,5
14:22,12,8,11,46,18,14,23,32
14:30,44,17,24,38,15,25,20,2
14:37,26,13,1,28,29,4,42,35
14:45,19,22,33,27,30,21,25,31
14:52,34,10,9,39,26,,3,35
15:00,37,23,45,32,50,6,14,43
15:07,40,7,8,5,53,38,47,48
15:15,15,44,52,24,2,41,11,49
15:22,4,16,20,29,27,51,28,12
15:30,17,30,19,46,31,42,36,18
15:37,26,35,21,23,22,25,13,1
15:45,39,14,33,32,38,10,30,31
15:52,43,2,37,44,34,40,3,9
16:00,20,6,28,8,50,27,29,7
16:07,15,5,24,18,45,19,17,11
16:15,21,12,47,53,41,48,42,4
16:22,1,46,36,49,16,51,13,52

