Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,21,29,20,35,19,32,26,27
09:11,39,38,34,40,37,42,43,31
09:22,25,53,41,22,47,44,36,30
09:33,24,52,49,46,51,50,23,48
09:44,30,29,31,27,28,32,45,35
09:55,2,33,8,4,6,34,7,5
10:06,9,3,28,1,43,38,,
10:17,42,39,37,15,40,41,36,33
10:28,10,44,13,18,14,16,12,17
10:39,,,53,24,,,11,47
10:50,48,46,52,51,22,45,49,50
11:01,2,26,7,20,6,25,4,23
11:12,19,18,8,9,3,17,10,5
11:23,12,21,14,13,11,1,15,16

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,49,21,47,32,46,50,44,45
14:07,14,9,53,42,1,35,51,48
14:15,12,4,37,41,8,40,5,36
14:22,27,23,13,11,52,10,6,16
14:30,18,39,19,43,22,15,20,2
14:37,38,30,34,3,29,7,17,24
14:45,22,28,33,26,32,31,25,21
14:52,35,14,1,44,24,,8,30
15:00,36,23,45,27,50,4,13,42
15:07,9,41,43,49,5,6,48,47
15:15,53,10,40,2,19,46,15,39
15:22,29,16,20,34,51,31,3,12
15:30,11,37,38,28,52,25,18,33
15:37,30,24,22,21,23,26,17,7
15:45,44,13,27,32,43,14,33,28
15:52,1,8,41,35,36,39,2,42
16:00,20,4,29,6,50,31,34,9
16:07,15,5,19,11,45,25,18,10
16:15,3,38,48,40,47,49,16,26
16:22,7,52,37,53,12,51,17,46

