Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,24,34,23,21,32,30,26
09:11,27,44,36,42,40,29,37,43
09:22,49,25,41,51,39,19,33,38
09:33,20,50,48,47,52,53,46,22
09:44,33,32,31,34,30,27,45,35
09:55,3,28,6,1,5,29,8,7
10:06,31,9,,,44,37,2,4
10:17,38,28,42,17,39,40,43,36
10:28,11,41,12,10,13,14,16,15
10:39,,,,,49,22,18,51
10:50,50,52,47,46,19,45,48,53
11:01,3,26,21,8,5,25,6,20
11:12,16,23,14,2,4,1,7,11
11:23,13,24,18,9,15,10,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,41,48,52,24,53,51,34
14:07,10,4,49,36,9,35,47,50
14:15,13,6,42,39,1,40,7,38
14:22,30,20,15,18,46,11,5,12
14:30,16,43,23,44,19,17,21,3
14:37,22,14,8,32,29,2,37,33
14:45,25,24,27,34,26,28,19,31
14:52,35,10,9,41,22,,1,33
15:00,36,15,6,48,30,45,20,38
15:07,39,4,5,7,53,44,51,50
15:15,49,11,52,23,3,40,43,17
15:22,2,13,29,21,27,47,12,32
15:30,42,18,25,46,31,37,28,16
15:37,22,33,26,20,24,19,14,8
15:45,41,15,34,30,44,10,28,31
15:52,9,1,39,35,38,43,36,3
16:00,21,6,5,32,27,48,29,4
16:07,17,7,23,18,45,25,16,11
16:15,26,12,40,50,53,51,37,2
16:22,8,46,42,49,13,47,14,52

