Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,21,35,34,26,19,32,25,30
09:11,27,44,38,42,39,29,36,43
09:22,49,22,41,47,40,24,33,37
09:33,20,48,50,51,46,53,52,23
09:44,33,32,31,34,30,27,45,35
09:55,1,28,7,6,29,3,2,5
10:06,9,31,,,44,36,8,4
10:17,37,28,42,17,39,40,43,38
10:28,14,13,12,15,11,10,41,16
10:39,,,,,23,49,18,47
10:50,48,46,51,52,24,45,50,53
11:01,20,6,22,3,19,2,25,1
11:12,13,26,10,8,7,4,5,16
11:23,21,11,18,9,14,15,12,17

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,45,41,50,46,21,53,47,34
14:07,15,4,49,38,9,35,51,48
14:15,11,6,42,40,39,7,37,5
14:22,30,20,18,14,52,16,3,12
14:30,13,43,26,44,24,17,19,1
14:37,33,36,29,8,32,2,10,23
14:45,22,21,27,34,25,28,24,31
14:52,35,15,9,41,7,33,23,
15:00,38,14,45,30,6,50,20,37
15:07,40,4,3,5,53,44,47,48
15:15,49,16,46,26,1,39,17,43
15:22,8,11,29,19,27,51,12,32
15:30,28,13,22,52,31,36,42,18
15:37,23,33,25,20,24,21,2,10
15:45,41,14,30,34,15,44,28,31
15:52,9,7,40,35,37,43,38,1
16:00,19,6,3,32,27,50,29,4
16:07,17,5,26,18,45,22,13,16
16:15,25,12,39,48,53,47,36,8
16:22,46,10,42,49,11,51,52,2

