Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,25,34,19,20,32,30,26
09:11,43,36,29,39,42,38,44,27
09:22,49,21,41,51,24,40,33,37
09:33,23,47,48,45,52,53,46,22
09:44,33,32,31,34,30,27,50,35
09:55,7,28,1,4,5,29,2,3
10:06,,,9,31,44,36,8,6
10:17,37,28,42,17,39,40,43,38
10:28,18,11,12,10,13,15,41,16
10:39,,,,,49,22,14,51
10:50,47,52,45,46,24,50,48,53
11:01,23,4,21,5,20,2,26,7
11:12,11,19,1,6,8,15,3,16
11:23,13,25,14,9,18,10,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,51,53,25,52,48,41,50
14:07,10,6,49,38,9,35,45,47
14:15,13,4,42,40,39,1,37,3
14:22,30,23,14,18,46,16,5,12
14:30,11,43,19,44,24,17,20,7
14:37,22,15,2,32,29,8,36,33
14:45,25,21,27,34,26,28,31,24
14:52,35,10,9,41,1,33,22,
15:00,38,18,4,48,30,50,23,37
15:07,40,6,5,3,53,44,51,47
15:15,49,16,52,19,7,39,43,17
15:22,12,32,27,45,29,20,8,13
15:30,28,11,21,46,31,36,42,14
15:37,22,33,26,23,25,24,15,2
15:45,41,18,30,34,10,44,28,31
15:52,9,1,40,35,37,43,38,7
16:00,20,4,5,32,27,48,29,6
16:07,17,3,19,14,50,21,11,16
16:15,8,36,51,53,47,39,12,26
16:22,52,15,42,49,13,45,46,2

