Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,25,34,20,27,22,24,35
09:11,44,36,29,40,42,38,41,32
09:22,26,49,47,39,43,19,33,37
09:33,48,23,46,53,51,50,21,52
09:44,35,45,32,30,34,31,33,27
09:55,6,28,9,4,7,29,2,5
10:06,3,8,31,1,41,36,,
10:17,28,37,43,40,42,14,44,38
10:28,15,39,18,13,11,12,10,17
10:39,47,16,,,21,49,,
10:50,48,46,52,51,19,45,53,50
11:01,23,4,26,7,22,2,25,6
11:12,20,13,9,3,8,17,15,5
11:23,10,24,11,18,16,1,14,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,47,53,24,46,50,39,45
14:07,3,11,49,38,1,35,48,51
14:15,10,4,42,43,40,9,37,5
14:22,30,23,16,18,52,15,7,12
14:30,13,44,20,41,19,14,22,6
14:37,36,33,29,8,27,2,17,21
14:45,19,31,28,25,34,32,24,26
14:52,35,11,1,39,21,,9,33
15:00,37,23,45,30,50,4,18,38
15:07,43,3,41,53,7,5,47,48
15:15,49,15,40,6,44,14,46,20
15:22,10,8,22,29,51,32,27,12
15:30,28,13,26,52,31,36,42,16
15:37,21,33,25,23,24,19,17,2
15:45,31,28,11,41,30,34,18,39
15:52,1,9,43,35,37,44,6,38
16:00,22,4,7,27,32,50,29,3
16:07,15,13,26,45,16,20,5,14
16:15,8,36,47,53,48,40,12,25
16:22,46,17,51,10,49,42,52,2

