Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,31,22,19,32,27,20,24,33
09:11,41,29,36,42,40,34,38,39
09:22,23,45,21,43,44,51,37,35
09:33,52,25,50,46,49,47,53,26
09:44,35,27,29,33,30,32,48,31
09:55,2,4,6,8,9,34,3,28
10:06,1,30,38,41,,,5,7
10:17,37,28,42,13,43,40,39,36
10:28,12,18,16,15,17,14,44,10
10:39,26,45,,,,,11,51
10:50,52,50,53,49,21,48,46,47
11:01,8,25,23,9,4,20,24,3
11:12,17,19,5,6,7,12,2,10
11:23,18,22,11,1,14,16,13,15

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,51,32,46,22,50,47,44,48
14:07,16,5,45,36,1,31,49,52
14:15,18,8,42,43,6,40,2,37
14:22,15,9,10,53,11,14,25,33
14:30,3,20,13,21,41,19,17,39
14:37,35,38,7,34,27,4,12,26
14:45,23,22,29,32,24,28,21,30
14:52,31,16,1,44,6,35,26,
15:00,36,14,8,47,33,48,25,37
15:07,52,51,41,46,2,9,5,43
15:15,45,10,40,3,19,50,39,13
15:22,27,15,49,29,20,34,18,7
15:30,30,38,11,42,53,23,17,28
15:37,35,26,22,21,24,25,12,4
15:45,30,28,16,41,33,32,14,44
15:52,1,6,43,31,37,39,36,3
16:00,5,34,29,47,9,27,8,20
16:07,13,2,19,11,48,23,17,10
16:15,7,38,52,40,51,46,15,24
16:22,4,53,42,45,18,49,12,50

