Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,23,21,31,33,20,25,35
09:11,39,36,27,40,42,38,28,41
09:22,37,29,19,44,43,51,45,22
09:33,52,24,50,46,49,47,53,26
09:44,29,33,31,32,28,35,48,30
09:55,3,34,6,8,9,27,4,5
10:06,2,1,32,7,41,36,,
10:17,34,37,44,40,42,17,39,38
10:28,18,16,11,14,12,13,10,43
10:39,51,15,,,,,26,45
10:50,52,50,53,49,19,48,46,47
11:01,24,8,22,9,20,4,25,3
11:12,10,5,2,6,1,18,21,11
11:23,23,16,15,7,12,14,17,13

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,48,43,47,50,23,46,31,51
14:07,12,2,45,38,7,30,49,52
14:15,16,8,42,44,6,40,5,37
14:22,13,9,10,53,15,14,24,35
14:30,11,39,41,21,17,19,3,20
14:37,29,36,1,27,33,4,18,26
14:45,22,23,28,31,25,34,19,32
14:52,30,12,7,43,6,29,26,
15:00,38,14,8,47,35,48,24,37
15:07,52,51,9,5,46,41,2,44
15:15,45,10,40,3,21,50,17,39
15:22,33,13,20,27,49,28,1,16
15:30,15,42,36,32,53,22,11,34
15:37,26,29,25,24,23,19,18,4
15:45,43,14,31,35,41,12,34,32
15:52,7,6,44,30,37,39,3,38
16:00,20,8,33,9,47,28,27,2
16:07,17,5,15,21,48,22,11,10
16:15,1,36,52,40,51,46,13,25
16:22,4,53,42,45,16,49,18,50

