Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,30,22,19,31,35,20,24,33
09:11,39,38,27,40,42,36,28,41
09:22,23,45,21,43,44,51,37,29
09:33,52,25,50,46,49,47,53,26
09:44,30,48,31,32,33,28,35,29
09:55,4,34,3,6,9,27,8,5
10:06,7,2,1,32,41,38,,
10:17,36,39,42,17,40,43,37,34
10:28,10,44,14,15,12,13,16,18
10:39,,,45,26,,,11,51
10:50,52,50,53,49,21,48,46,47
11:01,25,6,9,23,20,8,4,24
11:12,10,5,18,2,3,7,19,15
11:23,16,22,13,14,11,1,17,12

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,48,44,47,50,22,46,31,51
14:07,52,49,30,1,36,45,7,13
14:15,16,6,42,43,40,3,37,5
14:22,12,9,10,53,11,14,25,33
14:30,15,39,19,41,21,17,20,4
14:37,29,38,2,27,35,8,18,26
14:45,23,22,28,31,24,34,21,32
14:52,30,13,1,44,3,29,26,
15:00,36,14,6,47,33,48,25,37
15:07,52,51,41,46,5,9,7,43
15:15,45,10,40,4,19,50,39,17
15:22,35,12,49,28,20,27,16,2
15:30,11,42,38,32,53,23,15,34
15:37,29,26,22,21,24,25,18,8
15:45,32,34,13,41,33,31,14,44
15:52,1,3,43,30,37,39,36,4
16:00,7,27,28,47,9,35,6,20
16:07,17,5,11,19,48,23,15,10
16:15,2,38,52,40,51,46,12,24
16:22,50,18,49,16,45,42,53,8

