Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,36,40,29,20,51,34,26
09:11,32,28,33,19,21,30,25,27
09:22,23,41,35,37,31,50,22,45
09:33,46,49,42,9,2,47,39,38
09:44,43,52,33,29,1,27,44,51
09:55,35,30,4,28,7,48,31,6
10:06,10,34,,,47,5,39,32
10:17,40,16,46,12,45,3,14,8
10:28,43,17,36,15,11,53,38,18
10:39,5,41,13,37,,,,
10:50,4,7,42,20,3,44,22,24
11:01,10,21,18,52,6,53,50,15
11:12,19,11,26,9,16,25,17,2
11:23,8,12,14,23,1,13,24,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,33,27,22,15,11,31,12
14:07,19,24,7,2,41,21,5,17
14:15,35,36,1,25,40,39,38,23
14:22,6,9,34,29,4,8,10,42
14:30,46,7,16,13,41,44,18,3
14:37,36,,11,37,40,27,17,53
14:45,6,28,14,35,43,38,19,26
14:52,9,49,30,2,20,48,1,34
15:00,31,16,39,33,45,5,22,8
15:07,12,28,14,44,21,13,3,46
15:15,52,49,4,32,1,47,50,29
15:22,43,36,42,51,15,8,24,48
15:30,53,20,18,12,6,30,19,2
15:37,10,27,50,45,41,25,39,46
15:45,26,48,33,15,17,47,37,51
15:52,40,52,16,9,23,7,5,20
16:00,53,34,22,44,45,38,42,28
16:07,31,11,49,32,21,3,35,43
16:15,30,47,10,51,23,13,50,4
16:22,37,52,18,14,29,25,24,26

