Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,36,40,29,20,51,34,26
09:11,32,28,33,19,21,30,25,27
09:22,23,44,35,43,31,50,22,53
09:33,46,49,38,9,2,47,41,39
09:44,37,52,33,29,1,27,42,51
09:55,35,30,4,28,7,48,31,6
10:06,13,34,,,47,5,41,32
10:17,40,10,46,16,53,3,14,8
10:28,37,12,36,15,11,45,39,18
10:39,5,44,17,43,,,,
10:50,4,7,38,20,3,42,22,24
11:01,13,21,18,52,6,45,50,15
11:12,19,11,26,9,10,25,12,2
11:23,8,16,14,23,1,17,24,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,33,27,22,15,11,31,16
14:07,19,24,7,2,44,21,5,12
14:15,35,36,1,25,40,41,39,23
14:22,6,9,34,29,4,8,13,38
14:30,46,7,10,17,44,42,18,3
14:37,36,,11,43,40,27,12,45
14:45,6,28,14,35,37,39,19,26
14:52,9,49,30,2,20,48,1,34
15:00,31,10,41,33,53,5,22,8
15:07,16,28,14,42,21,17,3,46
15:15,52,49,4,32,1,47,50,29
15:22,37,36,38,51,15,8,24,48
15:30,45,20,18,16,6,30,19,2
15:37,13,27,53,50,44,25,41,46
15:45,26,48,33,15,12,47,43,51
15:52,40,52,10,9,23,7,5,20
16:00,45,34,22,42,53,39,38,28
16:07,31,11,49,32,21,3,35,37
16:15,30,47,13,51,23,17,50,4
16:22,43,52,18,14,29,25,24,26

