Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,43,38,31,21,51,28,26
09:11,27,35,33,20,19,30,25,29
09:22,22,44,32,39,34,50,24,53
09:33,46,49,42,9,2,45,41,36
09:44,37,52,33,31,1,29,40,51
09:55,32,30,4,35,7,48,34,6
10:06,17,28,,,45,5,41,27
10:17,38,10,46,16,53,3,14,8
10:28,37,11,43,15,18,47,36,12
10:39,5,44,13,39,,,,
10:50,4,7,42,21,3,40,24,23
11:01,17,19,12,52,6,47,50,15
11:12,20,18,26,9,10,25,11,2
11:23,8,16,14,22,1,13,23,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,27,33,29,24,15,18,34,16
14:07,20,23,7,2,44,19,5,11
14:15,32,43,1,25,38,41,36,22
14:22,6,9,28,31,4,8,17,42
14:30,46,7,10,13,44,40,12,3
14:37,43,,18,39,38,29,11,47
14:45,6,35,14,32,37,36,20,26
14:52,9,49,30,2,21,48,1,28
15:00,34,10,41,33,53,5,24,8
15:07,16,35,14,40,19,13,3,46
15:15,52,49,4,27,1,45,50,31
15:22,37,43,42,51,15,8,23,48
15:30,47,21,12,16,6,30,20,2
15:37,17,29,50,53,44,25,41,46
15:45,26,48,33,15,11,45,39,51
15:52,38,52,10,9,22,7,5,21
16:00,47,28,24,40,53,36,42,35
16:07,34,18,49,27,19,3,32,37
16:15,30,45,17,51,22,13,50,4
16:22,39,52,12,14,31,25,23,26

