Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,43,38,31,25,47,28,22
09:11,27,35,33,23,21,30,26,29
09:22,24,44,32,39,34,50,19,45
09:33,46,49,42,9,2,53,41,36
09:44,37,52,33,31,1,29,40,47
09:55,32,30,4,35,7,48,34,6
10:06,17,28,,,53,5,41,27
10:17,38,10,46,16,45,3,14,8
10:28,37,15,43,11,18,51,36,12
10:39,5,44,13,39,,,,
10:50,4,7,42,25,3,40,19,20
11:01,17,21,12,52,6,51,50,11
11:12,23,18,22,9,10,26,15,2
11:23,8,16,14,24,1,13,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,27,33,29,19,11,18,34,16
14:07,23,20,7,2,44,21,5,15
14:15,32,43,1,26,38,41,36,24
14:22,6,9,28,31,4,8,17,42
14:30,46,7,10,13,44,40,12,3
14:37,43,,18,39,38,29,15,51
14:45,6,35,14,32,37,36,23,22
14:52,9,49,30,2,25,48,1,28
15:00,34,10,41,33,45,5,19,8
15:07,16,35,14,40,21,13,3,46
15:15,52,49,4,27,1,53,50,31
15:22,37,43,42,47,11,8,20,48
15:30,51,25,12,16,6,30,23,2
15:37,17,29,45,50,44,26,41,46
15:45,22,48,33,11,15,53,39,47
15:52,38,52,10,9,24,7,5,25
16:00,51,28,19,40,45,36,42,35
16:07,34,18,49,27,21,3,32,37
16:15,30,53,17,47,24,13,50,4
16:22,39,52,12,14,31,26,20,22

