Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,36,40,29,24,47,31,26
09:11,27,28,34,22,21,30,25,35
09:22,19,44,32,43,33,50,23,45
09:33,46,49,38,9,2,51,41,39
09:44,37,52,34,29,1,35,42,47
09:55,32,30,4,28,7,48,33,6
10:06,17,31,,,51,5,41,27
10:17,40,14,46,16,45,3,15,8
10:28,37,12,36,11,10,53,39,18
10:39,5,44,13,43,,,,
10:50,4,7,38,24,3,42,23,20
11:01,17,21,18,52,6,53,50,11
11:12,22,10,26,9,14,25,12,2
11:23,8,16,15,19,1,13,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,27,34,35,23,11,10,33,16
14:07,22,20,7,2,44,21,5,12
14:15,32,36,1,25,40,41,39,19
14:22,6,9,31,29,4,8,17,38
14:30,46,7,14,13,44,42,18,3
14:37,36,,10,43,40,35,12,53
14:45,6,28,15,32,37,39,22,26
14:52,9,49,30,2,24,48,1,31
15:00,33,14,41,34,45,5,23,8
15:07,16,28,15,42,21,13,3,46
15:15,52,49,4,27,1,51,50,29
15:22,37,36,38,47,11,8,20,48
15:30,53,24,18,16,6,30,22,2
15:37,17,35,50,45,44,25,41,46
15:45,26,48,34,11,12,51,43,47
15:52,40,52,14,9,19,7,5,24
16:00,53,31,23,42,45,39,38,28
16:07,33,10,49,27,21,3,32,37
16:15,30,51,17,47,19,13,50,4
16:22,43,52,18,15,29,25,20,26

