Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,36,40,27,24,51,31,26
09:11,35,28,33,22,21,30,25,29
09:22,19,44,34,43,32,50,23,53
09:33,46,49,38,9,2,47,41,39
09:44,37,52,33,27,1,29,42,51
09:55,34,30,4,28,7,48,32,6
10:06,17,31,,,47,5,41,35
10:17,40,14,46,16,53,3,15,8
10:28,37,12,36,11,10,45,39,18
10:39,5,44,13,43,,,,
10:50,4,7,38,24,3,42,23,20
11:01,17,21,18,52,6,45,50,11
11:12,22,10,26,9,14,25,12,2
11:23,8,16,15,19,1,13,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,33,29,23,11,10,32,16
14:07,22,20,7,2,44,21,5,12
14:15,34,36,1,25,40,41,39,19
14:22,6,9,31,27,4,8,17,38
14:30,46,7,14,13,44,42,18,3
14:37,43,,10,36,40,29,12,45
14:45,6,28,15,34,37,39,22,26
14:52,9,49,30,2,24,48,1,31
15:00,32,14,41,33,53,5,23,8
15:07,16,28,15,42,21,13,3,46
15:15,52,49,4,35,1,47,50,27
15:22,37,36,38,51,11,8,20,48
15:30,45,24,18,16,6,30,22,2
15:37,17,29,50,53,44,25,41,46
15:45,26,48,33,11,12,47,43,51
15:52,40,52,14,9,19,7,5,24
16:00,45,31,23,42,53,39,38,28
16:07,32,10,49,35,21,3,34,37
16:15,30,47,17,51,19,13,50,4
16:22,43,52,18,15,27,25,20,26

