Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,39,40,32,24,47,27,21
09:11,34,28,33,22,20,30,25,29
09:22,23,44,35,43,31,50,19,45
09:33,46,49,38,9,2,53,41,36
09:44,37,52,33,32,1,29,42,47
09:55,35,30,4,28,7,48,31,6
10:06,17,27,,,53,5,41,34
10:17,40,10,46,16,45,3,15,8
10:28,37,18,39,11,14,51,36,12
10:39,5,44,13,43,,,,
10:50,4,7,38,24,3,42,19,26
11:01,17,20,12,52,6,51,50,11
11:12,22,14,21,9,10,25,18,2
11:23,8,16,15,23,1,13,26,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,33,29,19,11,14,31,16
14:07,22,26,7,2,44,20,5,18
14:15,35,39,1,25,40,41,36,23
14:22,6,9,27,32,4,8,17,38
14:30,46,7,10,13,44,42,12,3
14:37,39,,14,43,40,29,18,51
14:45,6,28,15,35,37,36,22,21
14:52,9,49,30,2,24,48,1,27
15:00,31,10,41,33,45,5,19,8
15:07,16,28,15,42,20,13,3,46
15:15,52,49,4,34,1,53,50,32
15:22,37,39,38,47,11,8,26,48
15:30,51,24,12,16,6,30,22,2
15:37,17,29,50,45,44,25,41,46
15:45,21,48,33,11,18,53,43,47
15:52,40,52,10,9,23,7,5,24
16:00,51,27,19,42,45,36,38,28
16:07,31,14,49,34,20,3,35,37
16:15,30,53,17,47,23,13,50,4
16:22,43,52,12,15,32,25,26,21

