Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,29,27,32,28,22,33,31,40
09:11,42,39,38,26,35,37,23,34
09:22,43,30,47,19,53,24,25,21
09:33,33,2,32,50,41,31,29,49
09:44,35,1,28,52,36,27,47,8
09:55,30,51,3,40,6,9,44,34
10:06,52,10,46,7,18,5,45,49
10:17,37,4,11,17,,,36,50
10:28,14,44,48,12,53,42,39,51
10:39,46,13,15,38,1,3,41,43
10:50,17,45,20,10,16,7,,
11:01,22,25,48,21,5,24,14,12
11:12,2,19,26,11,,,4,23
11:23,6,20,13,16,15,18,8,9

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,10,11,19,18,21,41,9
14:07,14,30,3,27,44,7,36,8
14:15,46,25,26,52,51,20,47,1
14:22,33,49,15,28,16,42,45,23
14:30,30,2,37,50,6,38,14,34
14:37,52,1,32,10,46,17,39,12
14:45,42,24,48,43,40,27,45,53
14:52,22,26,13,7,18,,25,8
15:00,6,19,47,29,41,5,31,21
15:07,2,4,3,11,35,24,23,20
15:15,48,39,32,38,36,33,34,53
15:22,27,44,28,50,9,31,22,49
15:30,37,24,7,52,35,18,8,23
15:37,48,4,15,26,53,10,14,16
15:45,40,51,46,12,5,25,45,50
15:52,2,49,39,17,22,9,41,34
16:00,6,13,28,16,32,42,29,43
16:07,30,19,38,40,51,3,4,11
16:15,35,20,15,21,1,33,36,12
16:22,17,13,47,5,31,37,44,43

