Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,29,32,27,28,23,33,35,40
09:11,38,41,42,22,30,43,19,31
09:22,37,34,45,20,48,24,26,21
09:33,33,1,27,47,39,35,29,49
09:44,30,4,28,51,44,32,45,7
09:55,34,53,9,40,3,2,36,31
10:06,51,10,50,6,12,52,8,49
10:17,43,5,11,17,,,44,47
10:28,14,36,46,16,48,38,41,53
10:39,50,15,18,42,,,39,37
10:50,17,8,25,10,13,6,,
11:01,23,26,46,21,52,24,14,16
11:12,1,20,22,11,4,9,5,19
11:23,3,25,15,13,18,12,7,2

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,10,11,20,18,12,39,2
14:07,14,34,9,32,36,6,44,7
14:15,50,26,22,51,53,25,45,4
14:22,33,49,21,28,13,38,8,19
14:30,34,1,43,47,3,42,14,31
14:37,51,4,27,10,50,17,41,16
14:45,38,24,46,37,40,32,8,48
14:52,23,22,15,6,12,28,26,7
15:00,3,20,45,29,39,52,35,21
15:07,1,5,9,11,30,24,19,25
15:15,46,41,27,42,44,33,31,48
15:22,32,36,47,,2,35,23,49
15:30,43,24,6,51,30,12,7,19
15:37,46,5,18,22,48,10,14,13
15:45,40,53,50,16,52,26,8,47
15:52,1,49,41,17,23,2,39,31
16:00,3,15,28,13,27,38,29,37
16:07,34,20,42,40,53,9,5,11
16:15,30,25,18,21,4,33,44,16
16:22,17,15,45,52,35,43,36,37

