Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,43,31,33,25,51,34,23
09:11,28,37,30,27,20,41,22,29
09:22,26,9,32,44,35,46,21,52
09:33,49,50,38,2,4,47,40,1
09:44,42,48,30,33,7,29,36,51
09:55,32,41,3,37,5,53,35,6
10:06,14,34,49,13,52,8,40,28
10:17,31,12,,,47,39,15,18
10:28,42,10,43,17,,,16,45
10:39,,,19,44,9,39,1,11
10:50,3,5,38,25,8,36,21,24
11:01,14,20,11,48,6,45,46,17
11:12,27,16,23,2,12,22,10,4
11:23,18,13,15,26,7,19,24,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,30,16,17,21,29,35,13
14:07,27,24,5,4,20,9,10,39
14:15,32,43,7,22,31,40,1,25
14:22,6,2,34,33,3,18,14,38
14:30,49,5,12,19,9,36,11,8
14:37,26,37,16,44,31,29,10,45
14:45,43,6,15,32,42,1,27,23
14:52,2,50,41,4,25,53,7,45
15:00,35,12,40,30,52,39,21,18
15:07,13,37,15,36,20,19,8,49
15:15,48,50,3,28,7,47,46,33
15:22,42,43,38,51,17,18,24,53
15:30,34,,11,13,6,41,27,4
15:37,14,29,46,52,9,22,40,49
15:45,23,53,30,17,10,47,44,51
15:52,31,48,12,2,26,5,39,25
16:00,45,34,21,36,52,1,38,37
16:07,35,16,50,28,8,20,32,42
16:15,41,47,14,51,26,19,46,3
16:22,44,48,11,15,33,22,24,23

