Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,39,30,34,27,52,35,20
09:11,28,42,32,22,25,40,23,29
09:22,26,1,31,43,33,51,21,49
09:33,46,50,44,7,3,53,37,4
09:44,36,48,32,34,8,29,41,52
09:55,31,40,9,42,5,45,33,2
10:06,14,35,46,15,49,6,37,28
10:17,30,16,,,53,38,17,10
10:28,36,12,39,11,,,18,47
10:39,,,24,43,1,38,4,13
10:50,9,5,44,27,6,41,21,19
11:01,14,25,13,48,2,47,51,11
11:12,22,18,20,7,16,23,12,3
11:23,10,15,17,26,8,24,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,32,18,11,21,29,33,15
14:07,22,19,5,3,25,1,12,38
14:15,31,39,8,23,30,37,4,27
14:22,2,7,35,34,9,10,14,44
14:30,46,5,16,24,1,41,13,6
14:37,26,42,18,43,30,29,12,47
14:45,39,2,17,31,36,4,22,20
14:52,7,50,40,3,27,45,8,47
15:00,33,16,37,32,49,38,21,10
15:07,15,42,17,41,25,24,6,46
15:15,48,50,9,28,8,53,51,34
15:22,36,39,44,52,11,10,19,45
15:30,35,,13,15,2,40,22,3
15:37,14,29,51,49,1,23,37,46
15:45,20,45,32,11,12,53,43,52
15:52,30,48,16,7,26,5,38,27
16:00,47,35,21,41,49,4,44,42
16:07,33,18,50,28,6,25,31,36
16:15,40,53,14,52,26,24,51,9
16:22,43,48,13,17,34,23,19,20

