Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,34,35,
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,30,35,22,52,28,27
09:11,29,36,33,25,20,40,23,34
09:22,26,7,31,41,32,51,21,49
09:33,46,50,44,5,2,45,43,1
09:44,38,48,33,35,4,34,37,52
09:55,31,40,3,36,8,53,32,9
10:06,11,28,46,12,49,6,43,29
10:17,30,15,,,45,42,14,10
10:28,38,18,39,16,,,13,47
10:39,,,24,41,7,42,1,17
10:50,3,8,44,22,6,37,21,19
11:01,11,20,17,48,9,47,51,16
11:12,25,13,27,5,15,23,18,2
11:23,10,12,14,26,4,24,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,33,13,16,21,34,32,12
14:07,25,19,8,2,20,7,18,42
14:15,31,39,4,23,30,43,1,22
14:22,9,5,28,35,3,10,11,44
14:30,46,8,15,24,7,37,17,6
14:37,26,36,13,41,30,34,18,47
14:45,39,9,14,31,38,1,25,27
14:52,5,50,40,2,22,53,4,47
15:00,32,15,43,33,49,42,21,10
15:07,12,36,14,37,20,24,6,46
15:15,48,50,3,29,4,45,51,35
15:22,38,39,44,52,16,10,19,53
15:30,28,,17,12,9,40,25,2
15:37,11,34,51,49,7,23,43,46
15:45,27,53,33,16,18,45,41,52
15:52,30,48,15,5,26,8,42,22
16:00,47,28,21,37,49,1,44,36
16:07,32,13,50,29,6,20,31,38
16:15,40,45,11,52,26,24,51,3
16:22,41,48,17,14,35,23,19,27

