Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,34,35,
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,31,35,22,52,29,20
09:11,28,36,33,27,25,40,23,30
09:22,26,1,34,41,32,51,21,49
09:33,46,50,44,3,7,45,43,8
09:44,38,48,33,35,4,30,37,52
09:55,34,40,5,36,2,53,32,6
10:06,14,29,46,15,49,9,43,28
10:17,31,16,,,45,42,17,10
10:28,38,12,39,11,,,18,47
10:39,,,24,41,1,42,8,13
10:50,5,2,44,22,9,37,21,19
11:01,14,25,13,48,6,47,51,11
11:12,27,18,20,3,16,23,12,7
11:23,10,15,17,26,4,24,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,33,18,11,21,30,32,15
14:07,27,19,2,7,25,1,12,42
14:15,34,39,4,23,31,43,8,22
14:22,6,3,29,35,5,10,14,44
14:30,46,2,16,24,1,37,13,9
14:37,26,36,18,41,31,30,12,47
14:45,39,6,17,34,38,8,27,20
14:52,3,50,40,7,22,53,4,47
15:00,32,16,43,33,49,42,21,10
15:07,15,36,17,37,25,24,9,46
15:15,48,50,5,28,4,45,51,35
15:22,38,39,44,52,11,10,19,53
15:30,29,,13,15,6,40,27,7
15:37,14,30,51,49,1,23,43,46
15:45,20,53,33,11,12,45,41,52
15:52,31,48,16,3,26,2,42,22
16:00,47,29,21,37,49,8,44,36
16:07,32,18,50,28,9,25,34,38
16:15,40,45,14,52,26,24,51,5
16:22,41,48,13,17,35,23,19,20

