Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,34,35,
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,30,35,20,52,28,25
09:11,29,43,33,23,26,40,34,21
09:22,22,1,31,38,32,51,19,49
09:33,46,50,44,3,7,45,41,8
09:44,36,48,33,35,4,34,37,52
09:55,31,40,5,43,2,53,32,6
10:06,10,28,46,13,49,9,41,29
10:17,30,16,,,45,42,15,14
10:28,36,11,39,17,,,12,47
10:39,,,24,38,1,42,8,18
10:50,5,2,44,20,9,37,19,27
11:01,10,26,18,48,6,47,51,17
11:12,23,12,25,3,16,21,11,7
11:23,14,13,15,22,4,24,27,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,33,12,17,19,34,32,13
14:07,23,27,2,7,26,1,11,42
14:15,31,39,4,21,30,41,8,20
14:22,6,3,28,35,5,14,10,44
14:30,46,2,16,24,1,37,18,9
14:37,22,43,12,38,30,34,11,47
14:45,39,6,15,31,36,8,23,25
14:52,3,50,40,7,20,53,4,47
15:00,32,16,41,33,49,42,19,14
15:07,13,43,15,37,26,24,9,46
15:15,48,50,5,29,4,45,51,35
15:22,36,39,44,52,17,14,27,53
15:30,28,,18,13,6,40,23,7
15:37,10,34,51,49,1,21,41,46
15:45,25,53,33,17,11,45,38,52
15:52,30,48,16,3,22,2,42,20
16:00,47,28,19,37,49,8,44,43
16:07,32,12,50,29,9,26,31,36
16:15,40,45,10,52,22,24,51,5
16:22,38,48,18,15,35,21,27,25

