Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,43,30,33,25,51,34,23
09:11,28,37,32,24,20,41,22,29
09:22,21,3,31,44,35,46,26,52
09:33,49,50,38,4,7,47,40,6
09:44,42,48,32,33,1,29,36,51
09:55,31,41,9,37,5,53,35,2
10:06,15,34,49,13,52,8,40,28
10:17,30,17,,,47,39,12,10
10:28,42,16,43,18,,,14,45
10:39,,,19,44,3,39,6,11
10:50,9,5,38,25,8,36,26,27
11:01,15,20,11,48,2,45,46,18
11:12,24,14,23,4,17,22,16,7
11:23,10,13,12,21,1,19,27,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,32,14,18,26,29,35,13
14:07,24,27,5,7,20,3,16,39
14:15,31,43,1,22,30,40,6,25
14:22,2,4,34,33,9,10,15,38
14:30,49,5,17,19,3,36,11,8
14:37,21,37,14,44,30,29,16,45
14:45,43,2,12,31,42,6,24,23
14:52,4,50,41,7,25,53,1,45
15:00,35,17,40,32,52,39,26,10
15:07,13,37,12,36,20,19,8,49
15:15,48,50,9,28,1,47,46,33
15:22,42,43,38,51,18,10,27,53
15:30,34,,11,13,2,41,24,7
15:37,15,29,46,52,3,22,40,49
15:45,23,53,32,18,16,47,44,51
15:52,30,48,17,4,21,5,39,25
16:00,45,34,26,36,52,6,38,37
16:07,35,14,50,28,8,20,31,42
16:15,41,47,15,51,21,19,46,9
16:22,44,48,11,12,33,22,27,23

