Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,43,31,33,25,51,34,23
09:11,28,37,30,24,20,41,22,29
09:22,21,1,32,44,35,46,26,52
09:33,49,50,38,7,3,47,40,5
09:44,42,48,30,33,8,29,36,51
09:55,32,41,4,37,9,53,35,6
10:06,17,34,49,15,52,2,40,28
10:17,31,18,,,47,39,11,16
10:28,42,14,43,13,,,12,45
10:39,,,19,44,1,39,5,10
10:50,4,9,38,25,2,36,26,27
11:01,17,20,10,48,6,45,46,13
11:12,24,12,23,7,18,22,14,3
11:23,16,15,11,21,8,19,27,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,30,12,13,26,29,35,15
14:07,24,27,9,3,20,1,14,39
14:15,32,43,8,22,31,40,5,25
14:22,6,7,34,33,4,16,17,38
14:30,49,9,18,19,1,36,10,2
14:37,21,37,12,44,31,29,14,45
14:45,43,6,11,32,42,5,24,23
14:52,7,50,41,3,25,53,8,45
15:00,35,18,40,30,52,39,26,16
15:07,15,37,11,36,20,19,2,49
15:15,48,50,4,28,8,47,46,33
15:22,42,43,38,51,13,16,27,53
15:30,34,,10,15,6,41,24,3
15:37,17,29,46,52,1,22,40,49
15:45,23,53,30,13,14,47,44,51
15:52,31,48,18,7,21,9,39,25
16:00,45,34,26,36,52,5,38,37
16:07,35,12,50,28,2,20,32,42
16:15,41,47,17,51,21,19,46,4
16:22,44,48,10,11,33,22,27,23

