Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,47,41,31,29,19,52,28,27
09:11,34,38,32,24,26,39,23,30
09:22,21,6,35,43,33,45,25,46
09:33,51,48,36,8,3,50,37,5
09:44,44,49,32,29,2,30,40,52
09:55,35,39,7,38,4,47,33,1
10:06,11,28,51,12,46,9,37,34
10:17,31,13,,,50,42,18,15
10:28,44,17,41,14,,,16,53
10:39,,,20,43,6,42,5,10
10:50,7,4,36,19,9,40,25,22
11:01,11,26,10,49,1,53,45,14
11:12,24,16,27,8,13,23,17,3
11:23,15,12,18,21,2,20,22,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,32,16,14,25,30,33,12
14:07,24,22,4,3,26,6,17,42
14:15,35,41,2,23,31,37,5,19
14:22,1,8,28,29,7,15,11,36
14:30,51,4,13,20,6,40,10,9
14:37,21,38,16,43,31,30,17,53
14:45,41,1,18,35,44,5,24,27
14:52,8,48,39,3,19,47,2,53
15:00,33,13,37,32,46,42,25,15
15:07,12,38,18,40,26,20,9,51
15:15,49,48,7,34,2,50,45,29
15:22,44,41,36,52,14,15,22,47
15:30,28,,10,12,1,39,24,3
15:37,11,30,45,46,6,23,37,51
15:45,27,47,32,14,17,50,43,52
15:52,31,49,13,8,21,4,42,19
16:00,53,28,25,40,46,5,36,38
16:07,33,16,48,34,9,26,35,44
16:15,39,50,11,52,21,20,45,7
16:22,43,49,10,18,29,23,22,27

