Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,30,34,24,52,35,20
09:11,28,36,32,27,25,40,23,29
09:22,26,1,31,41,33,51,22,49
09:33,46,50,44,3,7,45,43,8
09:44,38,48,32,34,4,29,37,52
09:55,31,40,5,36,2,53,33,6
10:06,11,35,46,13,49,9,43,28
10:17,30,14,,,45,42,17,10
10:28,38,15,39,12,,,18,47
10:39,,,21,41,1,42,8,16
10:50,5,2,44,24,9,37,22,19
11:01,11,25,16,48,6,47,51,12
11:12,27,18,20,3,14,23,15,7
11:23,10,13,17,26,4,21,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,32,18,12,22,29,33,13
14:07,27,19,2,7,25,1,15,42
14:15,31,39,4,23,30,43,8,24
14:22,6,3,35,34,5,10,11,44
14:30,46,2,14,21,1,37,16,9
14:37,26,36,18,41,30,29,15,47
14:45,39,6,17,31,38,8,27,20
14:52,3,50,40,7,24,53,4,47
15:00,33,14,43,32,49,42,22,10
15:07,13,36,17,37,25,21,9,46
15:15,48,50,5,28,4,45,51,34
15:22,38,39,44,52,12,10,19,53
15:30,35,,16,13,6,40,27,7
15:37,11,29,51,49,1,23,43,46
15:45,20,53,32,12,15,45,41,52
15:52,30,48,14,3,26,2,42,24
16:00,47,35,22,37,49,8,44,36
16:07,33,18,50,28,9,25,31,38
16:15,40,45,11,52,26,21,51,5
16:22,41,48,16,17,34,23,19,20

