Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,30,34,24,52,35,20
09:11,28,36,32,27,25,40,23,29
09:22,26,7,31,41,33,51,22,49
09:33,46,50,44,6,3,45,43,4
09:44,38,48,32,34,8,29,37,52
09:55,31,40,1,36,5,53,33,9
10:06,12,35,46,15,49,2,43,28
10:17,30,14,,,45,42,17,10
10:28,38,18,39,11,,,13,47
10:39,,,21,41,7,42,4,16
10:50,1,5,44,24,2,37,22,19
11:01,12,25,16,48,9,47,51,11
11:12,27,13,20,6,14,23,18,3
11:23,10,15,17,26,8,21,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,28,32,13,11,22,29,33,15
14:07,27,19,5,3,25,7,18,42
14:15,31,39,8,23,30,43,4,24
14:22,9,6,35,34,1,10,12,44
14:30,46,5,14,21,7,37,16,2
14:37,26,36,13,41,30,29,18,47
14:45,39,9,17,31,38,4,27,20
14:52,6,50,40,3,24,53,8,47
15:00,33,14,43,32,49,42,22,10
15:07,15,36,17,37,25,21,2,46
15:15,48,50,1,28,8,45,51,34
15:22,38,39,44,52,11,10,19,53
15:30,35,,16,15,9,40,27,3
15:37,12,29,51,49,7,23,43,46
15:45,20,53,32,11,18,45,41,52
15:52,30,48,14,6,26,5,42,24
16:00,47,35,22,37,49,4,44,36
16:07,33,13,50,28,2,25,31,38
16:15,40,45,12,52,26,21,51,1
16:22,41,48,16,17,34,23,19,20

