Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,30,34,20,46,28,25
09:11,29,38,32,23,26,40,33,21
09:22,22,1,31,39,35,47,19,49
09:33,52,48,36,3,7,53,37,8
09:44,44,50,32,34,4,33,43,46
09:55,31,40,5,38,2,45,35,6
10:06,11,28,52,12,49,9,37,29
10:17,30,15,,,53,42,14,10
10:28,44,18,41,16,,,13,51
10:39,,,24,39,1,42,8,17
10:50,5,2,36,20,9,43,19,27
11:01,11,26,17,50,6,51,47,16
11:12,23,13,25,3,15,21,18,7
11:23,10,12,14,22,4,24,27,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,32,13,16,19,33,35,12
14:07,23,27,2,7,26,1,18,42
14:15,31,41,4,21,30,37,8,20
14:22,6,3,28,34,5,10,11,36
14:30,52,2,15,24,1,43,17,9
14:37,22,38,13,39,30,33,18,51
14:45,41,6,14,31,44,8,23,25
14:52,3,48,40,7,20,45,4,51
15:00,35,15,37,32,49,42,19,10
15:07,12,38,14,43,26,24,9,52
15:15,50,48,5,29,4,53,47,34
15:22,44,41,36,46,16,10,27,45
15:30,28,,17,12,6,40,23,7
15:37,11,33,47,49,1,21,37,52
15:45,25,45,32,16,18,53,39,46
15:52,30,50,15,3,22,2,42,20
16:00,51,28,19,43,49,8,36,38
16:07,35,13,48,29,9,26,31,44
16:15,40,53,11,46,22,24,47,5
16:22,39,50,17,14,34,21,27,25

