Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,43,33,34,19,51,29,24
09:11,35,44,28,26,22,38,20,31
09:22,23,7,30,39,32,48,21,53
09:33,49,50,41,4,1,47,36,9
09:44,42,46,28,34,2,31,37,51
09:55,30,38,8,44,5,45,32,3
10:06,18,29,49,13,53,6,36,35
10:17,33,12,,,47,40,14,16
10:28,42,10,43,17,,,15,52
10:39,,,25,39,7,40,9,11
10:50,8,5,41,19,6,37,21,27
11:01,18,22,11,46,3,52,48,17
11:12,26,15,24,4,12,20,10,1
11:23,16,13,14,23,2,25,27,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,28,15,17,21,31,32,13
14:07,26,27,5,1,22,7,10,40
14:15,30,43,2,20,33,36,9,19
14:22,3,4,29,34,8,16,18,41
14:30,49,5,12,25,7,37,11,6
14:37,23,44,15,39,33,31,10,52
14:45,43,3,14,30,42,9,26,24
14:52,4,50,38,1,19,45,2,52
15:00,32,12,36,28,53,40,21,16
15:07,13,44,14,37,22,25,6,49
15:15,46,50,8,35,2,47,48,34
15:22,42,43,41,51,17,16,27,45
15:30,29,,11,13,3,38,26,1
15:37,18,31,48,53,7,20,36,49
15:45,24,45,28,17,10,47,39,51
15:52,33,46,12,4,23,5,40,19
16:00,52,29,21,37,53,9,41,44
16:07,32,15,50,35,6,22,30,42
16:15,38,47,18,51,23,25,48,8
16:22,39,46,11,14,34,20,27,24

