Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,33,30,23,50,29,19
09:11,35,38,31,22,27,40,20,34
09:22,21,1,32,43,28,48,26,47
09:33,45,51,44,3,7,46,37,4
09:44,36,52,31,30,8,34,41,50
09:55,32,40,9,38,2,53,28,5
10:06,14,29,45,15,47,6,37,35
10:17,33,16,,,46,42,13,10
10:28,36,18,39,11,,,12,49
10:39,,,24,43,1,42,4,17
10:50,9,2,44,23,6,41,26,25
11:01,14,27,17,52,5,49,48,11
11:12,22,12,19,3,16,20,18,7
11:23,10,15,13,21,8,24,25,51

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,31,12,11,26,34,28,15
14:07,22,25,2,7,27,1,18,42
14:15,32,39,8,20,33,37,4,23
14:22,5,3,29,30,9,10,14,44
14:30,45,2,16,24,1,41,17,6
14:37,21,38,12,43,33,34,18,49
14:45,39,5,13,32,36,4,22,19
14:52,3,51,40,7,23,53,8,49
15:00,28,16,37,31,47,42,26,10
15:07,15,38,13,41,27,24,6,45
15:15,52,51,9,35,8,46,48,30
15:22,36,39,44,50,11,10,25,53
15:30,29,,17,15,5,40,22,7
15:37,14,34,48,47,1,20,37,45
15:45,19,53,31,11,18,46,43,50
15:52,33,52,16,3,21,2,42,23
16:00,49,29,26,41,47,4,44,38
16:07,28,12,51,35,6,27,32,36
16:15,40,46,14,50,21,24,48,9
16:22,43,52,17,13,30,20,25,19

