Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,31,29,27,46,28,21
09:11,34,38,32,22,23,40,33,19
09:22,25,3,30,39,35,47,20,49
09:33,52,48,36,6,1,53,37,4
09:44,44,50,32,29,2,33,43,46
09:55,30,40,5,38,7,45,35,8
10:06,11,28,52,16,49,9,37,34
10:17,31,15,,,53,42,10,13
10:28,44,18,41,14,,,12,51
10:39,,,26,39,3,42,4,17
10:50,5,7,36,27,9,43,20,24
11:01,11,23,17,50,8,51,47,14
11:12,22,12,21,6,15,19,18,1
11:23,13,16,10,25,2,26,24,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,32,12,14,20,33,35,16
14:07,22,24,7,1,23,3,18,42
14:15,30,41,2,19,31,37,4,27
14:22,8,6,28,29,5,13,11,36
14:30,52,7,15,26,3,43,17,9
14:37,25,38,12,39,31,33,18,51
14:45,41,8,10,30,44,4,22,21
14:52,6,48,40,1,27,45,2,51
15:00,35,15,37,32,49,42,20,13
15:07,16,38,10,43,23,26,9,52
15:15,50,48,5,34,2,53,47,29
15:22,44,41,36,46,14,13,24,45
15:30,28,,17,16,8,40,22,1
15:37,11,33,47,49,3,19,37,52
15:45,21,45,32,14,18,53,39,46
15:52,31,50,15,6,25,7,42,27
16:00,51,28,20,43,49,4,36,38
16:07,35,12,48,34,9,23,30,44
16:15,40,53,11,46,25,26,47,5
16:22,39,50,17,10,29,19,24,21

