Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,31,29,26,46,28,24
09:11,34,38,32,21,20,40,33,23
09:22,27,1,30,39,35,47,19,49
09:33,52,48,36,3,7,53,37,8
09:44,44,50,32,29,4,33,43,46
09:55,30,40,5,38,2,45,35,6
10:06,10,28,52,13,49,9,37,34
10:17,31,16,,,53,42,15,14
10:28,44,11,41,17,,,12,51
10:39,,,22,39,1,42,8,18
10:50,5,2,36,26,9,43,19,25
11:01,10,20,18,50,6,51,47,17
11:12,21,12,24,3,16,23,11,7
11:23,14,13,15,27,4,22,25,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,32,12,17,19,33,35,13
14:07,21,25,2,7,20,1,11,42
14:15,30,41,4,23,31,37,8,26
14:22,6,3,28,29,5,14,10,36
14:30,52,2,16,22,1,43,18,9
14:37,27,38,12,39,31,33,11,51
14:45,41,6,15,30,44,8,21,24
14:52,3,48,40,7,26,45,4,51
15:00,35,16,37,32,49,42,19,14
15:07,13,38,15,43,20,22,9,52
15:15,50,48,5,34,4,53,47,29
15:22,44,41,36,46,17,14,25,45
15:30,28,,18,13,6,40,21,7
15:37,10,33,47,49,1,23,37,52
15:45,24,45,32,17,11,53,39,46
15:52,31,50,16,3,27,2,42,26
16:00,51,28,19,43,49,8,36,38
16:07,35,12,48,34,9,20,30,44
16:15,40,53,10,46,27,22,47,5
16:22,39,50,18,15,29,23,25,24

