Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,37,31,29,27,46,28,19
09:11,34,39,32,22,20,41,23,30
09:22,25,1,35,44,33,49,21,50
09:33,47,52,43,7,8,53,42,5
09:44,40,45,32,29,3,30,36,46
09:55,35,41,2,39,9,48,33,4
10:06,17,28,47,15,50,6,42,34
10:17,31,18,,,53,38,11,16
10:28,40,14,37,13,,,12,51
10:39,,,26,44,1,38,5,10
10:50,2,9,43,27,6,36,21,24
11:01,17,20,10,45,4,51,49,13
11:12,22,12,19,7,18,23,14,8
11:23,16,15,11,25,3,26,24,52

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,32,12,13,21,30,33,15
14:07,22,24,9,8,20,1,14,38
14:15,35,37,3,23,31,42,5,27
14:22,4,7,28,29,2,16,17,43
14:30,47,9,18,26,1,36,10,6
14:37,25,39,12,44,31,30,14,51
14:45,37,4,11,35,40,5,22,19
14:52,7,52,41,8,27,48,3,51
15:00,33,18,42,,50,38,21,16
15:07,15,39,11,36,20,26,6,47
15:15,45,52,2,34,3,53,49,29
15:22,40,37,43,46,13,16,24,48
15:30,32,28,10,15,4,41,22,8
15:37,17,30,49,50,1,23,42,47
15:45,19,48,32,13,14,53,44,46
15:52,31,45,18,7,25,9,38,27
16:00,51,28,21,36,50,5,43,39
16:07,33,12,52,34,6,20,35,40
16:15,41,53,17,46,25,26,49,2
16:22,44,45,10,11,29,23,24,19

