Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,39,33,30,24,52,29,20
09:11,35,38,31,27,25,40,23,34
09:22,26,1,32,43,28,51,22,49
09:33,46,50,36,3,7,45,42,8
09:44,44,48,31,30,4,34,37,52
09:55,32,40,5,38,2,53,28,6
10:06,14,29,46,13,49,9,42,35
10:17,33,12,,,45,41,15,18
10:28,44,10,39,17,,,16,47
10:39,,,21,43,1,41,8,11
10:50,5,2,36,24,9,37,22,19
11:01,14,25,11,48,6,47,51,17
11:12,27,16,20,3,12,23,10,7
11:23,18,13,15,26,4,21,19,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,31,16,17,22,34,28,13
14:07,27,19,2,7,25,1,10,41
14:15,32,39,4,23,33,42,8,24
14:22,6,3,29,30,5,18,14,36
14:30,46,2,12,21,1,37,11,9
14:37,26,38,16,43,33,34,10,47
14:45,39,6,15,32,44,8,27,20
14:52,3,50,40,7,24,53,4,47
15:00,28,12,42,31,49,41,22,18
15:07,13,38,15,37,25,21,9,46
15:15,48,50,5,35,4,45,51,30
15:22,44,39,36,52,17,18,19,53
15:30,29,,11,13,6,40,27,7
15:37,14,34,51,49,1,23,42,46
15:45,20,53,31,17,10,45,43,52
15:52,33,48,12,3,26,2,41,24
16:00,47,29,22,37,49,8,36,38
16:07,28,16,50,35,9,25,32,44
16:15,40,45,14,52,26,21,51,5
16:22,43,48,11,15,30,23,19,20

