Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,37,32,35,22,51,28,23
09:11,29,39,30,20,24,41,27,33
09:22,19,1,34,44,31,48,25,53
09:33,49,50,43,7,3,47,42,5
09:44,40,46,30,35,8,33,36,51
09:55,34,41,4,39,9,45,31,6
10:06,14,28,49,16,53,2,42,29
10:17,32,17,,,47,38,11,18
10:28,40,15,37,13,,,12,52
10:39,,,26,44,1,38,5,10
10:50,4,9,43,22,2,36,25,21
11:01,14,24,10,46,6,52,48,13
11:12,20,12,23,7,17,27,15,3
11:23,18,16,11,19,8,26,21,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,30,12,13,25,33,31,16
14:07,20,21,9,3,24,1,15,38
14:15,34,37,8,27,32,42,5,22
14:22,6,7,28,35,4,18,14,43
14:30,49,9,17,26,1,36,10,2
14:37,19,39,12,44,32,33,15,52
14:45,37,6,11,34,40,5,20,23
14:52,7,50,41,3,22,45,8,52
15:00,31,17,42,30,53,38,25,18
15:07,16,39,11,36,24,26,2,49
15:15,46,50,4,29,8,47,48,35
15:22,40,37,43,51,13,18,21,45
15:30,28,,10,16,6,41,20,3
15:37,14,33,48,53,1,27,42,49
15:45,23,45,30,13,15,47,44,51
15:52,32,46,17,7,19,9,38,22
16:00,52,28,25,36,53,5,43,39
16:07,31,12,50,29,2,24,34,40
16:15,41,47,14,51,19,26,48,4
16:22,44,46,10,11,35,27,21,23

