Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,39,32,34,27,46,35,19
09:11,29,42,31,22,20,41,23,33
09:22,25,8,28,37,30,49,21,50
09:33,47,52,44,2,7,53,43,5
09:44,40,45,31,34,4,33,36,46
09:55,28,41,3,42,9,48,30,1
10:06,11,35,47,16,50,6,43,29
10:17,32,15,,,53,38,18,10
10:28,40,17,39,14,,,12,51
10:39,,,26,37,8,38,5,13
10:50,3,9,44,27,6,36,21,24
11:01,11,20,13,45,1,51,49,14
11:12,22,12,19,2,15,23,17,7
11:23,10,16,18,25,4,26,24,52

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,29,31,12,14,21,33,30,16
14:07,22,24,9,7,20,8,17,38
14:15,28,39,4,23,32,43,5,27
14:22,1,2,35,34,3,10,11,44
14:30,47,9,15,26,8,36,13,6
14:37,25,42,12,37,32,33,17,51
14:45,39,1,18,28,40,5,22,19
14:52,2,52,41,7,27,48,4,51
15:00,30,15,43,,50,38,21,10
15:07,16,42,18,36,20,26,6,47
15:15,45,52,3,29,4,53,49,34
15:22,40,39,44,46,14,10,24,48
15:30,31,35,13,16,1,41,22,7
15:37,11,33,49,50,8,23,43,47
15:45,19,48,31,14,17,53,37,46
15:52,32,45,15,2,25,9,38,27
16:00,51,35,21,36,50,5,44,42
16:07,30,12,52,29,6,20,28,40
16:15,41,53,11,46,25,26,49,3
16:22,37,45,13,18,34,23,24,19

