Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,27
10:30,28,29,30,31,32,33,,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,43,33,30,25,51,29,23
09:11,35,37,31,24,20,41,22,34
09:22,21,8,32,44,28,46,26,52
09:33,49,50,38,2,4,47,40,1
09:44,42,48,31,30,7,34,36,51
09:55,32,41,3,37,5,53,28,9
10:06,15,29,49,13,52,6,40,35
10:17,33,17,,,47,39,12,10
10:28,42,16,43,18,,,14,45
10:39,,,19,44,8,39,1,11
10:50,3,5,38,25,6,36,26,27
11:01,15,20,11,48,9,45,46,18
11:12,24,14,23,2,17,22,16,4
11:23,10,13,12,21,7,19,27,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,31,14,18,26,34,28,13
14:07,24,27,5,4,20,8,16,39
14:15,32,43,7,22,33,40,1,25
14:22,9,2,29,30,3,10,15,38
14:30,49,5,17,19,8,36,11,6
14:37,21,37,14,44,33,34,16,45
14:45,43,9,12,32,42,1,24,23
14:52,2,50,41,4,25,53,7,45
15:00,28,17,40,31,52,39,26,10
15:07,13,37,12,36,20,19,6,49
15:15,48,50,3,35,7,47,46,30
15:22,42,43,38,51,18,10,27,53
15:30,29,,11,13,9,41,24,4
15:37,15,34,46,52,8,22,40,49
15:45,23,53,31,18,16,47,44,51
15:52,33,48,17,2,21,5,39,25
16:00,45,29,26,36,52,1,38,37
16:07,28,14,50,35,6,20,32,42
16:15,41,47,15,51,21,19,46,3
16:22,44,48,11,12,30,22,27,23

