Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,41,40,30,25,50,29,21
09:11,31,28,32,22,19,33,23,27
09:22,24,39,36,44,35,47,26,51
09:33,52,49,43,9,2,45,34,38
09:44,37,46,32,30,44,33,42,50
09:55,,,4,28,7,53,35,6
10:06,16,29,27,1,45,5,34,31
10:17,40,10,52,18,51,3,15,8
10:28,37,12,41,17,14,48,38,11
10:39,5,39,,,13,36,,
10:50,4,7,43,25,3,42,26,20
11:01,16,19,11,46,6,48,47,17
11:12,22,14,21,9,10,23,12,2
11:23,8,18,15,24,1,13,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,32,27,26,17,14,35,18
14:07,22,20,7,2,39,19,5,12
14:15,44,41,1,23,40,34,38,24
14:22,6,9,29,30,4,8,16,43
14:30,52,7,10,13,39,42,11,3
14:37,24,14,36,17,40,27,12,48
14:45,6,28,15,44,37,38,22,21
14:52,9,49,33,2,25,53,1,29
15:00,35,10,34,32,51,5,26,8
15:07,18,28,15,42,19,13,52,3
15:15,46,49,4,31,1,45,47,30
15:22,37,41,43,50,17,8,20,53
15:30,48,25,11,18,6,33,22,2
15:37,16,27,47,51,39,23,34,52
15:45,21,53,32,,12,45,36,50
15:52,40,46,10,9,41,7,5,25
16:00,48,29,26,42,51,38,43,28
16:07,35,14,49,31,19,3,44,37
16:15,33,45,16,50,24,13,47,4
16:22,36,46,11,15,30,23,20,21

