Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,40,33,23,48,30,22
09:11,27,28,34,20,19,32,26,35
09:22,24,44,36,29,31,50,25,47
09:33,51,49,43,9,2,53,39,38
09:44,37,46,34,33,,,42,48
09:55,29,32,4,28,7,45,31,6
10:06,17,30,35,1,53,5,39,27
10:17,40,18,51,10,47,3,15,8
10:28,37,12,41,16,14,52,38,11
10:39,5,44,,,13,36,,
10:50,4,7,43,23,3,42,25,21
11:01,17,19,11,46,6,52,50,16
11:12,20,14,22,9,18,26,12,2
11:23,8,10,15,24,1,13,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,27,34,35,25,16,14,31,10
14:07,20,21,7,2,44,19,5,12
14:15,29,41,1,26,40,39,38,24
14:22,6,9,30,33,4,8,17,43
14:30,51,7,18,13,44,42,11,3
14:37,24,14,36,16,40,35,12,52
14:45,6,28,15,29,37,38,20,22
14:52,9,49,32,2,23,45,1,30
15:00,31,18,39,34,47,5,25,8
15:07,10,28,15,42,19,13,51,3
15:15,46,49,4,27,1,53,50,33
15:22,37,41,43,48,16,8,21,45
15:30,52,23,11,10,6,32,20,2
15:37,17,35,50,47,44,26,39,51
15:45,22,45,34,,12,53,36,48
15:52,40,46,18,9,41,7,5,23
16:00,52,30,25,42,47,38,43,28
16:07,31,14,49,27,19,3,29,37
16:15,32,53,17,48,24,13,50,4
16:22,36,46,11,15,33,26,21,22

