Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,48,39,40,33,23,47,32,22
09:11,34,28,27,20,21,30,26,35
09:22,25,44,43,29,31,50,24,45
09:33,46,49,36,4,7,53,41,38
09:44,37,52,27,33,,,42,47
09:55,29,30,1,28,8,48,31,5
10:06,11,32,35,6,53,9,41,34
10:17,40,18,46,10,45,3,17,2
10:28,37,16,39,12,14,51,38,15
10:39,9,44,,,13,43,,
10:50,1,8,36,23,3,42,24,19
11:01,11,21,15,52,5,51,50,12
11:12,20,14,22,4,18,26,16,7
11:23,2,10,17,25,6,13,19,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,27,35,24,12,14,31,10
14:07,20,19,8,7,44,21,9,16
14:15,29,39,6,26,40,41,38,25
14:22,5,4,32,33,1,2,11,36
14:30,46,8,18,13,44,42,15,3
14:37,25,14,43,12,40,35,16,51
14:45,5,28,17,29,37,38,20,22
14:52,4,49,30,7,23,48,6,32
15:00,31,18,41,27,45,9,24,2
15:07,10,28,17,42,21,13,46,3
15:15,52,49,1,34,6,53,50,33
15:22,37,39,36,47,12,2,19,48
15:30,51,23,15,10,5,30,20,7
15:37,11,35,50,45,44,26,41,46
15:45,22,48,27,,16,53,43,47
15:52,40,52,18,4,39,8,9,23
16:00,51,32,24,42,45,38,36,28
16:07,31,14,49,34,21,3,29,37
16:15,30,53,11,47,25,13,50,1
16:22,43,52,15,17,33,26,19,22

