Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,40,30,23,50,27,22
09:11,31,28,32,19,20,33,24,35
09:22,25,39,44,36,29,47,26,51
09:33,52,49,43,9,2,53,34,38
09:44,37,46,32,30,36,33,42,50
09:55,,,4,28,7,45,29,6
10:06,16,27,35,1,53,5,34,31
10:17,40,10,52,18,51,3,15,8
10:28,37,12,41,17,14,48,38,11
10:39,5,39,,,13,44,,
10:50,4,7,43,23,3,42,26,21
11:01,16,20,11,46,6,48,47,17
11:12,19,14,22,9,10,24,12,2
11:23,8,18,15,25,1,13,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,32,35,26,17,14,29,18
14:07,19,21,7,2,39,20,5,12
14:15,36,41,1,24,40,34,38,25
14:22,6,9,27,30,4,8,16,43
14:30,52,7,10,13,39,42,11,3
14:37,25,14,44,17,40,35,12,48
14:45,6,28,15,36,37,38,19,22
14:52,9,49,33,2,23,45,1,27
15:00,29,10,34,32,51,5,26,8
15:07,18,28,15,42,20,13,52,3
15:15,46,49,4,31,1,53,47,30
15:22,37,41,43,50,17,8,21,45
15:30,48,23,11,18,6,33,19,2
15:37,16,35,47,51,39,24,34,52
15:45,22,45,32,,12,53,44,50
15:52,40,46,10,9,41,7,5,23
16:00,48,27,26,42,51,38,43,28
16:07,29,14,49,31,20,3,36,37
16:15,33,53,16,50,25,13,47,4
16:22,44,46,11,15,30,24,21,22

