Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,45,41,40,30,23,50,27,22
09:11,31,28,32,19,20,33,24,35
09:22,25,39,44,36,29,47,26,51
09:33,46,49,43,9,2,53,34,38
09:44,37,52,32,30,36,33,42,50
09:55,,,4,28,7,45,29,6
10:06,16,27,35,1,53,5,34,31
10:17,,,46,11,51,3,15,8
10:28,37,18,41,12,14,48,38,17
10:39,5,39,13,40,10,44,,
10:50,4,7,43,23,3,42,26,21
11:01,16,20,17,52,6,48,47,12
11:12,19,14,22,9,13,24,18,2
11:23,8,11,15,25,1,10,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,32,35,26,12,14,29,11
14:07,19,21,7,2,39,20,5,18
14:15,36,41,1,24,40,34,38,25
14:22,6,9,27,30,4,8,16,43
14:30,46,7,13,10,39,42,17,3
14:37,25,14,44,12,40,35,18,48
14:45,6,28,15,36,37,38,19,22
14:52,9,49,33,2,23,45,1,27
15:00,29,13,34,32,51,5,26,8
15:07,11,28,15,42,20,10,46,3
15:15,52,49,4,31,1,53,47,30
15:22,37,41,43,50,12,8,21,45
15:30,48,23,17,11,6,33,19,2
15:37,16,35,47,51,39,24,34,46
15:45,22,45,32,,18,53,44,50
15:52,40,52,13,9,41,7,5,23
16:00,48,27,26,42,51,38,43,28
16:07,29,14,49,31,20,3,36,37
16:15,33,53,16,50,25,10,47,4
16:22,44,52,17,15,30,24,21,22

