Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,44,27,30,31,20,33,32,40
09:11,42,52,43,26,29,37,25,47
09:22,50,38,28,23,49,21,24,19
09:33,33,6,30,48,41,32,27,35
09:44,29,2,31,34,36,44,28,1
09:55,38,53,7,40,5,3,39,47
10:06,34,17,51,4,8,15,46,35
10:17,37,9,11,12,,,36,48
10:28,18,39,45,13,49,42,52,53
10:39,,,10,43,46,12,41,50
10:50,51,16,22,17,14,4,,
11:01,20,24,45,19,15,21,18,13
11:12,6,23,26,11,10,8,9,25
11:23,5,22,16,14,2,7,1,3

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,27,17,11,23,46,8,41,3
14:07,18,38,7,44,39,4,36,1
14:15,51,24,26,34,53,22,28,2
14:22,33,23,10,31,14,42,46,25
14:30,38,6,37,48,5,43,18,47
14:37,34,2,30,17,51,12,52,13
14:45,42,21,45,50,40,44,10,49
14:52,20,26,16,4,8,31,24,1
15:00,5,35,28,27,41,15,32,19
15:07,6,9,7,11,29,21,25,22
15:15,45,52,30,43,36,33,47,49
15:22,44,39,46,26,3,32,10,35
15:30,20,,4,34,29,8,1,25
15:37,45,9,37,19,49,17,18,14
15:45,40,53,51,13,15,24,21,48
15:52,6,35,52,12,20,3,41,47
16:00,5,16,31,14,30,42,27,50
16:07,38,23,43,40,53,7,9,11
16:15,29,22,48,19,2,33,36,13
16:22,12,16,28,15,32,37,39,50

