Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,44,35,32,31,20,29,30,40
09:11,42,52,43,26,33,37,25,47
09:22,50,38,34,23,45,21,24,19
09:33,29,6,32,48,41,30,35,27
09:44,33,2,31,28,36,44,34,1
09:55,38,46,4,40,5,3,39,47
10:06,28,17,51,7,8,15,53,27
10:17,37,9,11,12,,,36,48
10:28,18,39,49,13,45,42,52,46
10:39,,,10,43,53,12,41,50
10:50,51,16,22,17,14,7,,
11:01,20,24,49,19,15,21,18,13
11:12,6,23,26,11,10,8,9,25
11:23,5,22,16,14,2,4,1,3

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,17,11,23,53,8,41,3
14:07,18,38,4,44,39,7,36,1
14:15,51,24,26,28,46,22,34,2
14:22,29,23,10,31,14,42,53,25
14:30,38,6,37,48,5,43,18,47
14:37,28,2,32,17,51,12,52,13
14:45,42,21,49,50,40,44,10,45
14:52,20,26,16,7,8,31,24,1
15:00,5,27,34,35,41,15,30,19
15:07,6,9,4,11,33,21,25,22
15:15,49,52,32,43,36,29,47,45
15:22,44,39,53,26,3,30,10,27
15:30,20,,7,28,33,8,1,25
15:37,49,9,37,19,45,17,18,14
15:45,40,46,51,13,15,24,21,48
15:52,6,27,52,12,20,3,41,47
16:00,5,16,31,14,32,42,35,50
16:07,38,23,43,40,46,4,9,11
16:15,33,22,48,19,2,29,36,13
16:22,12,16,34,15,30,37,39,50

