Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,41,39,27,22,45,32,24
09:11,31,28,34,20,21,35,30,25
09:22,19,40,36,29,33,51,26,49
09:33,46,48,43,6,9,47,44,38
09:44,37,52,34,27,29,35,42,45
09:55,,,4,28,5,53,33,7
10:06,11,32,30,1,47,8,44,31
10:17,39,10,46,12,49,3,15,2
10:28,37,16,41,17,18,50,38,14
10:39,8,40,,,13,36,,
10:50,4,5,43,22,3,42,26,23
11:01,11,21,14,52,7,50,51,17
11:12,20,18,6,24,10,25,16,9
11:23,2,12,19,15,1,13,23,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,34,30,26,17,18,33,12
14:07,20,23,5,9,40,21,8,16
14:15,29,41,1,25,39,44,38,19
14:22,7,,32,27,4,2,11,43
14:30,46,5,10,13,40,42,14,3
14:37,19,18,36,17,39,30,16,50
14:45,7,28,15,29,37,38,20,24
14:52,6,48,35,9,22,53,1,32
15:00,33,10,44,34,49,8,26,2
15:07,12,28,15,42,21,13,46,3
15:15,52,48,4,31,1,47,51,27
15:22,37,41,43,45,17,2,23,53
15:30,50,22,14,12,7,35,20,9
15:37,11,30,51,49,40,25,44,46
15:45,24,53,34,6,16,47,36,45
15:52,39,52,10,6,41,5,8,22
16:00,50,32,26,42,49,38,43,28
16:07,33,18,48,31,21,3,29,37
16:15,35,47,11,45,19,13,51,4
16:22,36,52,14,15,27,25,23,24

