Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,41,40,27,21,45,32,23
09:11,31,28,34,24,20,35,25,30
09:22,19,39,36,33,29,51,26,49
09:33,46,48,43,9,8,47,44,38
09:44,37,52,34,27,33,35,42,45
09:55,,,4,28,7,53,29,6
10:06,11,32,30,1,47,5,44,31
10:17,40,16,46,12,49,3,14,2
10:28,37,18,41,17,10,50,38,15
10:39,5,39,,,13,36,,
10:50,4,7,43,21,3,42,26,22
11:01,11,20,15,52,6,50,51,17
11:12,24,10,9,23,16,25,18,8
11:23,2,12,19,14,1,13,22,48

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,34,30,26,17,10,29,12
14:07,24,22,7,8,39,20,5,18
14:15,33,41,1,25,40,44,38,19
14:22,6,,32,27,4,2,11,43
14:30,46,7,16,13,39,42,15,3
14:37,19,10,36,17,40,30,18,50
14:45,6,28,14,33,37,38,24,23
14:52,9,48,35,8,21,53,1,32
15:00,29,16,44,34,49,5,26,2
15:07,12,28,14,42,20,13,46,3
15:15,52,48,4,31,1,47,51,27
15:22,37,41,43,45,17,2,22,53
15:30,50,21,15,12,6,35,24,8
15:37,11,30,51,49,39,25,44,46
15:45,23,53,34,9,18,47,36,45
15:52,40,52,16,9,41,7,5,21
16:00,50,32,26,42,49,38,43,28
16:07,29,10,48,31,20,3,33,37
16:15,35,47,11,45,19,13,51,4
16:22,36,52,15,14,27,25,22,23

