Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,41,40,33,22,48,30,23
09:11,31,28,34,20,21,27,29,25
09:22,19,39,36,32,35,51,26,47
09:33,46,49,43,6,9,45,44,38
09:44,37,52,34,33,32,27,42,48
09:55,,,4,28,5,53,35,7
10:06,11,30,29,1,45,8,44,31
10:17,40,10,46,12,47,3,15,2
10:28,37,16,41,17,18,50,38,14
10:39,8,39,,,13,36,,
10:50,4,5,43,22,3,42,26,24
11:01,11,21,14,52,7,50,51,17
11:12,20,18,6,23,10,25,16,9
11:23,2,12,19,15,1,13,24,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,31,34,29,26,17,18,35,12
14:07,20,24,5,9,39,21,8,16
14:15,32,41,1,25,40,44,38,19
14:22,7,6,30,33,4,2,11,43
14:30,46,5,10,13,39,42,14,3
14:37,19,18,36,17,40,29,16,50
14:45,7,28,15,32,37,38,20,23
14:52,6,49,27,9,22,53,1,30
15:00,35,10,44,34,47,8,26,2
15:07,12,28,15,42,21,13,46,3
15:15,52,49,4,31,1,45,51,33
15:22,37,41,43,48,17,2,24,53
15:30,50,22,14,12,7,27,20,9
15:37,11,29,51,47,39,25,44,46
15:45,23,53,34,,16,45,36,48
15:52,40,52,10,6,41,5,8,22
16:00,50,30,26,42,47,38,43,28
16:07,35,18,49,31,3,21,37,32
16:15,27,45,11,48,19,13,51,4
16:22,36,52,14,15,33,25,24,23

