Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,33,32,27,26,31,30,43
09:11,42,44,37,20,46,40,25,53
09:22,38,34,29,23,47,24,22,19
09:33,31,1,32,48,41,30,35,50
09:44,46,5,27,28,36,33,29,8
09:55,34,45,4,43,2,9,39,53
10:06,28,11,52,7,16,51,49,50
10:17,40,6,18,13,,,36,48
10:28,12,39,3,17,47,42,44,45
10:39,52,14,15,37,49,13,41,38
10:50,,,21,11,10,7,,
11:01,26,22,3,19,51,24,12,17
11:12,1,23,20,18,15,16,6,25
11:23,2,21,14,10,5,4,8,9

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,11,18,23,49,16,41,9
14:07,12,34,4,33,39,7,36,8
14:15,52,22,20,28,45,21,29,5
14:22,31,50,15,27,10,42,49,25
14:30,34,1,40,48,2,37,12,53
14:37,28,5,32,11,52,13,44,17
14:45,42,24,3,38,43,33,49,47
14:52,26,20,14,7,16,27,22,8
15:00,2,23,29,35,41,51,30,19
15:07,1,6,4,18,46,24,25,21
15:15,3,44,32,37,36,31,53,47
15:22,33,39,48,,9,30,26,50
15:30,40,24,7,28,46,16,8,25
15:37,3,6,15,20,47,11,12,10
15:45,43,45,52,17,51,22,19,48
15:52,1,50,44,13,26,9,41,53
16:00,2,14,27,10,32,42,35,38
16:07,34,23,37,43,45,4,6,18
16:15,46,21,15,19,5,31,36,17
16:22,13,14,29,51,30,40,39,38

