Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,33,32,27,26,31,30,43
09:11,42,44,37,20,46,40,25,53
09:22,38,34,29,23,47,24,22,19
09:33,31,9,32,48,41,30,35,50
09:44,46,5,27,28,36,33,29,2
09:55,34,45,1,43,8,6,39,53
10:06,28,11,52,3,10,51,49,50
10:17,40,4,14,13,,,36,48
10:28,12,39,7,17,47,42,44,45
10:39,52,16,15,37,49,13,41,38
10:50,,,21,11,18,3,,
11:01,26,22,7,19,51,24,12,17
11:12,9,23,20,14,15,10,4,25
11:23,8,21,16,18,5,1,2,6

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,11,14,23,49,10,41,6
14:07,12,34,1,33,39,3,36,2
14:15,52,22,20,28,45,21,29,5
14:22,31,50,15,27,18,42,49,25
14:30,34,9,40,48,8,37,12,53
14:37,28,5,32,11,52,13,44,17
14:45,42,24,7,38,43,33,49,47
14:52,26,20,16,3,10,27,22,2
15:00,8,23,29,35,41,51,30,19
15:07,9,4,1,14,46,24,25,21
15:15,7,44,32,37,36,31,53,47
15:22,33,39,48,,6,30,26,50
15:30,40,24,3,28,46,10,2,25
15:37,7,4,15,20,47,11,12,18
15:45,43,45,52,17,51,22,19,48
15:52,9,50,44,13,26,6,41,53
16:00,8,16,27,18,32,42,35,38
16:07,34,23,37,43,45,1,4,14
16:15,46,21,15,19,5,31,36,17
16:22,13,16,29,51,30,40,39,38

