Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,33,32,27,26,31,34,43
09:11,42,44,37,20,46,40,25,53
09:22,38,30,28,22,47,24,23,19
09:33,31,8,32,48,41,34,35,50
09:44,46,9,27,29,36,33,28,5
09:55,30,45,2,43,6,1,39,53
10:06,29,11,52,4,10,51,49,50
10:17,40,7,14,13,,,36,48
10:28,12,39,3,17,47,42,44,45
10:39,52,16,15,37,49,13,41,38
10:50,,,21,11,18,4,,
11:01,26,23,3,19,51,24,12,17
11:12,8,22,20,14,15,10,7,25
11:23,6,21,16,18,9,2,5,1

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,11,14,22,49,10,41,1
14:07,12,30,2,33,39,4,36,5
14:15,52,23,20,29,45,21,28,9
14:22,31,50,15,27,18,42,49,25
14:30,30,8,40,48,6,37,12,53
14:37,29,9,32,11,52,13,44,17
14:45,42,24,3,38,43,33,49,47
14:52,26,20,16,4,10,27,23,5
15:00,6,22,28,35,41,51,34,19
15:07,8,7,2,14,46,24,25,21
15:15,3,44,32,37,36,31,53,47
15:22,33,39,48,,1,34,26,50
15:30,40,24,4,29,46,10,5,25
15:37,3,7,15,20,47,11,12,18
15:45,43,45,52,17,51,23,19,48
15:52,8,50,44,13,26,1,41,53
16:00,6,16,27,18,32,42,35,38
16:07,30,22,37,43,45,2,7,14
16:15,46,21,15,19,9,31,36,17
16:22,13,16,28,51,34,40,39,38

