Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,35,33,32,28,25,31,34,53
09:11,42,52,37,20,45,40,23,38
09:22,43,30,29,26,51,21,24,19
09:33,31,1,32,48,41,34,35,27
09:44,45,3,28,47,36,33,29,8
09:55,30,44,6,53,2,9,39,38
10:06,47,11,46,7,10,50,49,27
10:17,40,5,15,17,,,36,48
10:28,14,39,4,16,51,42,52,44
10:39,46,13,12,37,,,41,43
10:50,17,49,22,11,18,7,,
11:01,25,24,4,19,50,21,14,16
11:12,1,26,20,15,12,10,5,23
11:23,2,22,13,18,3,6,8,9

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,11,15,26,12,10,41,9
14:07,14,30,6,33,39,7,36,8
14:15,46,24,20,47,44,22,29,3
14:22,31,,12,28,18,42,49,23
14:30,30,1,40,48,2,37,14,38
14:37,47,3,32,11,46,17,52,16
14:45,42,21,4,43,53,33,49,51
14:52,25,20,13,7,10,28,24,8
15:00,2,27,29,35,41,50,34,19
15:07,1,5,6,15,45,21,23,22
15:15,4,52,32,37,36,31,38,51
15:22,39,33,48,20,9,34,49,27
15:30,25,26,7,47,45,10,8,23
15:37,4,5,40,19,51,11,14,18
15:45,53,44,46,16,50,24,21,48
15:52,1,27,52,17,25,9,41,38
16:00,2,13,28,18,32,42,35,43
16:07,30,26,37,53,44,6,5,15
16:15,45,22,12,19,3,31,36,16
16:22,17,13,29,50,34,40,39,43

