Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,47,36,39,33,20,51,27,19
09:11,32,28,35,26,24,30,25,34
09:22,21,43,29,37,31,46,22,52
09:33,53,49,42,4,3,45,40,41
09:44,38,48,35,33,7,34,44,51
09:55,29,30,6,28,8,47,31,2
10:06,16,27,53,12,45,5,40,32
10:17,39,18,,,52,1,13,9
10:28,38,11,36,14,,,41,17
10:39,5,43,15,37,,,10,50
10:50,6,8,42,20,1,44,22,23
11:01,16,24,17,48,2,50,46,14
11:12,26,10,19,4,18,25,11,3
11:23,9,12,13,21,7,15,23,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,35,10,14,22,34,31,12
14:07,26,23,8,3,43,24,5,11
14:15,29,36,7,25,39,40,41,20
14:22,2,4,27,33,6,9,16,42
14:30,53,8,18,15,43,44,17,1
14:37,21,28,10,37,39,34,11,50
14:45,36,2,13,29,38,41,26,19
14:52,4,49,30,3,20,47,7,27
15:00,31,18,40,35,52,5,22,9
15:07,12,28,13,44,24,15,1,53
15:15,48,49,6,32,7,45,46,33
15:22,38,36,42,51,14,9,23,47
15:30,50,,17,12,2,30,26,3
15:37,16,34,46,52,43,25,40,53
15:45,19,47,35,14,11,45,37,51
15:52,39,48,18,4,21,8,5,20
16:00,50,27,22,44,52,41,42,28
16:07,31,10,49,32,1,24,29,38
16:15,30,45,16,51,21,15,46,6
16:22,37,48,17,13,33,25,23,19

