Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,51,36,39,32,20,47,27,19
09:11,35,29,33,25,23,30,24,31
09:22,26,43,28,37,34,46,21,52
09:33,45,50,42,4,3,53,40,41
09:44,38,49,33,32,7,31,44,47
09:55,28,30,6,29,8,51,34,2
10:06,12,27,45,16,53,5,40,35
10:17,39,10,,,52,1,15,9
10:28,38,17,36,14,,,41,11
10:39,5,43,13,37,,,18,48
10:50,6,8,42,20,1,44,21,22
11:01,12,23,11,49,2,48,46,14
11:12,25,18,19,4,10,24,17,3
11:23,9,16,15,26,7,13,22,50

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,35,33,18,14,21,31,34,16
14:07,25,22,8,3,43,23,5,17
14:15,28,36,7,24,39,40,41,20
14:22,2,4,27,32,6,9,12,42
14:30,45,8,10,13,43,44,11,1
14:37,26,29,18,37,39,31,17,48
14:45,36,2,15,28,38,41,25,19
14:52,4,50,30,3,20,51,7,27
15:00,34,10,40,33,52,5,21,9
15:07,16,29,15,44,23,13,1,45
15:15,49,50,6,35,7,53,46,32
15:22,38,36,42,47,14,9,22,51
15:30,48,,11,16,2,30,25,3
15:37,12,31,46,52,43,24,40,45
15:45,19,51,33,14,17,53,37,47
15:52,39,49,10,4,26,8,5,20
16:00,48,27,21,44,52,41,42,29
16:07,34,18,50,35,1,23,28,38
16:15,30,53,12,47,26,13,46,6
16:22,37,49,11,15,32,24,22,19

