Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,52,40,39,33,19,47,27,21
09:11,32,28,34,25,23,30,24,29
09:22,26,43,35,36,31,46,20,50
09:33,49,45,42,5,7,53,37,41
09:44,38,51,34,33,3,29,44,47
09:55,35,30,6,28,2,52,31,8
10:06,12,27,49,17,53,4,37,32
10:17,39,13,,,50,1,11,9
10:28,38,15,40,10,,,41,16
10:39,4,43,18,36,,,14,48
10:50,6,2,42,19,1,44,20,22
11:01,12,23,16,51,8,48,46,10
11:12,25,14,21,5,13,24,15,7
11:23,9,17,11,26,3,18,22,45

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,34,14,10,20,29,31,17
14:07,25,22,2,7,43,23,4,15
14:15,35,40,3,24,39,37,41,19
14:22,8,5,27,33,6,9,12,42
14:30,49,2,13,18,43,44,16,1
14:37,26,28,14,36,39,29,15,48
14:45,40,8,11,35,38,41,25,21
14:52,5,45,30,7,19,52,3,27
15:00,31,13,37,34,50,4,20,9
15:07,17,28,11,44,23,18,1,49
15:15,51,45,6,32,3,53,46,33
15:22,38,40,42,47,10,9,22,52
15:30,48,,16,17,8,30,25,7
15:37,12,29,46,50,43,24,37,49
15:45,21,52,34,10,15,53,36,47
15:52,39,51,13,5,26,2,4,19
16:00,48,27,20,44,50,41,42,28
16:07,31,14,45,32,1,23,35,38
16:15,30,53,12,47,26,18,46,6
16:22,36,51,16,11,33,24,22,21

