Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,,19,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,51,37,39,33,19,47,27,21
09:11,32,28,34,25,23,30,24,29
09:22,26,43,35,36,31,46,20,52
09:33,45,49,42,5,7,53,40,41
09:44,38,50,34,33,3,29,44,47
09:55,35,30,6,28,2,51,31,8
10:06,12,27,45,16,53,4,40,32
10:17,39,14,,,52,1,15,9
10:28,38,17,37,10,,,41,11
10:39,4,43,13,36,,,18,48
10:50,6,2,42,19,1,44,20,22
11:01,12,23,11,50,8,48,46,10
11:12,25,18,21,5,14,24,17,7
11:23,9,16,15,26,3,13,22,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,34,18,10,20,29,31,16
14:07,25,22,2,7,43,23,4,17
14:15,35,37,3,24,39,40,41,19
14:22,8,5,27,33,6,9,12,42
14:30,45,2,14,13,43,44,11,1
14:37,26,28,18,36,39,29,17,48
14:45,37,8,15,35,38,41,25,21
14:52,5,49,30,7,19,51,3,27
15:00,31,14,40,34,52,4,20,9
15:07,16,28,15,44,23,13,1,45
15:15,50,49,6,32,3,53,46,33
15:22,38,37,42,47,10,9,22,51
15:30,48,,11,16,8,30,25,7
15:37,12,29,46,52,43,24,40,45
15:45,21,51,34,10,17,53,36,47
15:52,39,50,14,5,26,2,4,19
16:00,48,27,20,44,52,41,42,28
16:07,31,18,49,32,1,23,35,38
16:15,30,53,12,47,26,13,46,6
16:22,36,50,11,15,33,24,22,21

