Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,26,
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,51,36,39,27,20,47,30,21
09:11,32,34,28,26,24,35,25,33
09:22,22,43,29,37,31,46,19,52
09:33,45,49,42,4,3,53,40,41
09:44,38,50,28,27,7,33,44,47
09:55,29,35,6,34,8,51,31,2
10:06,12,30,45,16,53,5,40,32
10:17,39,10,,,52,1,15,9
10:28,38,17,36,14,,,41,11
10:39,5,43,13,37,,,18,48
10:50,6,8,42,20,1,44,19,23
11:01,12,24,11,50,2,48,46,14
11:12,26,18,21,4,10,25,17,3
11:23,9,16,15,22,7,13,23,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,32,28,18,14,19,33,31,16
14:07,26,23,8,3,43,24,5,17
14:15,29,36,7,25,39,40,41,20
14:22,2,4,30,27,6,9,12,42
14:30,45,8,10,13,43,44,11,1
14:37,22,34,18,37,39,33,17,48
14:45,36,2,15,29,38,41,26,21
14:52,4,49,35,3,20,51,7,30
15:00,31,10,40,28,52,5,19,9
15:07,16,34,15,44,24,13,1,45
15:15,50,49,6,32,7,53,46,27
15:22,38,36,42,47,14,9,23,51
15:30,48,,11,16,2,35,26,3
15:37,12,33,46,52,43,25,40,45
15:45,21,51,28,14,17,53,37,47
15:52,39,50,10,4,22,8,5,20
16:00,48,30,19,44,52,41,42,34
16:07,31,18,49,32,1,24,29,38
16:15,35,53,12,47,22,13,46,6
16:22,37,50,11,15,27,25,23,21

