Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,36,39,35,20,50,32,26
09:11,34,33,28,23,22,30,25,29
09:22,19,43,27,37,31,47,24,46
09:33,52,49,42,6,3,45,40,41
09:44,38,48,28,35,7,29,44,50
09:55,27,30,4,33,8,53,31,2
10:06,10,32,52,17,45,5,40,34
10:17,39,13,,,46,9,16,1
10:28,38,14,36,15,18,51,41,12
10:39,5,43,11,37,,,,
10:50,4,8,42,20,9,44,24,21
11:01,10,22,12,48,2,51,47,15
11:12,23,18,26,6,13,25,14,3
11:23,1,17,16,19,7,11,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,18,15,24,29,31,17
14:07,23,21,8,3,43,22,5,14
14:15,27,36,7,25,39,40,41,20
14:22,2,6,32,35,4,1,10,42
14:30,52,8,13,11,43,44,12,9
14:37,19,33,18,37,39,29,14,51
14:45,36,2,16,27,38,41,23,26
14:52,6,49,30,3,20,51,7,32
15:00,31,13,40,28,46,5,24,1
15:07,17,33,16,44,22,11,9,52
15:15,48,49,4,34,7,45,47,35
15:22,38,36,42,50,15,1,21,53
15:30,53,,12,17,2,30,23,3
15:37,10,29,47,46,43,25,40,52
15:45,26,53,28,15,14,45,37,50
15:52,39,48,13,6,19,8,5,20
16:00,51,32,24,44,46,41,42,33
16:07,31,18,49,34,22,9,27,38
16:15,30,45,10,50,19,11,47,4
16:22,37,48,12,16,35,25,21,26

