Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,20,21,22,23,24,25,,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,42,41,35,22,45,27,26
09:11,34,32,28,23,20,30,25,29
09:22,19,43,33,37,31,46,24,47
09:33,52,49,36,6,3,51,39,40
09:44,38,50,28,35,7,29,44,45
09:55,33,30,4,32,8,53,31,2
10:06,10,27,52,13,51,5,39,34
10:17,41,15,,,47,9,16,1
10:28,38,14,42,17,11,48,40,12
10:39,5,43,18,37,,,,
10:50,4,8,36,22,9,44,24,21
11:01,10,20,12,50,2,48,46,17
11:12,23,11,26,6,15,25,14,3
11:23,1,13,16,19,7,18,21,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,28,11,17,24,29,31,13
14:07,23,21,8,3,43,20,5,14
14:15,33,42,7,25,41,39,40,22
14:22,2,6,27,35,4,1,10,36
14:30,52,8,15,18,43,44,12,9
14:37,19,32,11,37,41,29,14,48
14:45,42,2,16,33,38,40,23,26
14:52,6,49,30,3,22,48,7,27
15:00,31,15,39,28,47,5,24,1
15:07,13,32,16,44,20,18,9,52
15:15,50,49,4,34,7,51,46,35
15:22,38,42,36,45,17,1,21,53
15:30,53,,12,13,2,30,23,3
15:37,10,29,46,47,43,25,39,52
15:45,26,53,28,17,14,51,37,45
15:52,41,50,15,6,19,8,5,22
16:00,48,27,24,44,47,40,36,32
16:07,31,11,49,34,20,9,33,38
16:15,30,51,10,45,19,18,46,4
16:22,37,50,12,16,35,25,21,26

