Judging
Time,Room A,Room B,Room C,Room D,Room E,Room F,Room G,Room H,Room I
08:15,1,2,3,4,5,6,7,8,9
09:00,10,11,12,13,14,15,16,17,18
09:45,19,,20,21,22,23,24,25,26
10:30,27,28,29,30,31,32,33,34,35
11:15,36,37,38,39,40,41,42,43,44
12:00,45,46,47,48,49,50,51,52,53

Practice
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
09:00,53,40,41,35,23,51,28,26
09:11,34,27,33,22,21,30,24,29
09:22,19,37,32,43,31,52,25,47
09:33,50,49,38,8,3,45,36,39
09:44,42,48,33,35,7,29,44,51
09:55,32,30,4,27,6,53,31,2
10:06,10,28,50,15,45,5,36,34
10:17,41,13,,,47,9,16,1
10:28,42,14,40,17,11,46,39,12
10:39,5,37,18,43,,,,
10:50,4,6,38,23,9,44,25,20
11:01,10,21,12,48,2,46,52,17
11:12,22,11,26,8,13,24,14,3
11:23,1,15,16,19,7,18,20,49

Table
Time,Table A1,Table A2,Table B1,Table B2,Table C1,Table C2,Table D1,Table D2
14:00,34,33,11,17,25,29,31,15
14:07,22,20,6,3,37,21,5,14
14:15,32,40,7,24,41,36,39,23
14:22,2,8,28,35,4,1,10,38
14:30,50,6,13,18,37,44,12,9
14:37,19,27,11,43,41,29,14,46
14:45,40,2,16,32,42,39,22,26
14:52,8,49,30,3,23,46,7,28
15:00,31,13,36,33,47,5,25,1
15:07,15,27,16,44,21,18,9,50
15:15,48,49,4,34,7,45,52,35
15:22,42,40,38,51,17,1,20,53
15:30,53,,12,15,2,30,22,3
15:37,10,29,52,47,37,24,36,50
15:45,26,53,33,17,14,45,43,51
15:52,41,48,13,8,19,6,5,23
16:00,46,28,25,44,47,39,38,27
16:07,31,11,49,34,21,9,32,42
16:15,30,45,10,51,19,18,52,4
16:22,43,48,12,16,35,24,20,26

